,fid,long,lat,iso3,SSP1,SSP3,SSP5
7950,37637,-14.5,17.5,ECU33939.0,0.0,0.0,0.0
7951,37638,-14.5,18.5,ECU33940.0,7.288368165505594,28.716091408064177,6.434716065020055
7952,37639,-14.5,19.5,ECU33941.0,10.603783978663897,30.363192981120413,9.710748890983883
7953,37640,-14.5,20.5,ECU34300.0,3.554339600675243,25.943302869782876,2.664299435357122
7954,37992,-15.5,12.5,TZA32610.0,2.623241667722722,24.3422886833101,1.7710049423393739
7955,37993,-15.5,13.5,TZA32611.0,3.278675934103913,25.415306631849777,2.4207979724280944
7956,37994,-15.5,14.5,TZA32612.0,8.545257692638936,29.05486041905043,7.648654634038312
7957,37995,-15.5,15.5,TZA32971.0,380.0,380.0,380.0
7958,37996,-15.5,16.5,TZA32972.0,-21.37040631196996,11.93198599215223,-21.15100628665457
7959,37997,-15.5,17.5,TZA33331.0,92.42888612201897,152.70089071927976,95.42907767455225
7960,37998,-15.5,18.5,TZA33332.0,101.46514238092358,163.98706911036285,104.8013656739991
7961,37999,-15.5,19.5,TZA33333.0,96.19244802533731,157.33958206272268,99.3601472303363
7962,38000,-15.5,20.5,TZA33334.0,101.97872715679225,164.68341722177752,105.35755470838025
7963,38352,-16.5,12.5,TZA33691.0,102.96931705707688,166.2801841290789,106.57962954234812
7964,38353,-16.5,13.5,TZA33692.0,103.2749573243978,166.8900550041095,107.23272428399822
7965,38354,-16.5,14.5,TZA33693.0,104.00250548073912,167.99874725963045,107.99874725963045
7966,38355,-16.5,15.5,TZA33694.0,104.00322098239963,168.00874266651329,108.00644196479927
7967,38356,-16.5,16.5,TZA33695.0,102.83651804670913,166.6072186836518,106.80254777070064
7968,38357,-16.5,17.5,TZA33696.0,70.6282350553131,169.22257180554146,66.43661828884603
7969,38358,-16.5,18.5,TZA34051.0,96.97501195872532,220.3435001480604,92.6083688298672
7970,38359,-16.5,19.5,TZA34052.0,89.79237928565746,205.68928486198394,84.86198393127039
7971,38360,-16.5,20.5,TZA34053.0,97.07600543499122,218.27746090721365,91.69820445699986
7972,38712,-17.5,12.5,TZA34054.0,92.29183694070068,210.63454280811325,85.93273266623902
7973,38713,-17.5,13.5,TZA34055.0,31.331368214197987,110.22896223609872,18.277547221037118
7974,38714,-17.5,14.5,TZA34056.0,-11.671841312935364,37.389911553474214,-33.668863347064544
7975,38715,-17.5,15.5,TZA34057.0,-14.035457406158688,37.807419270248,-36.07926874953173
7976,38716,-17.5,16.5,TZA34409.0,-12.140077257013647,37.27596553148622,-34.05215210789891
7977,38717,-17.5,17.5,TZA34410.0,-7.906408262792626,44.5059931869475,-28.272957748183288
7978,38718,-17.5,18.5,TZA34411.0,58.85406995843629,105.73107851399025,57.47504034964935
7979,38719,-17.5,19.5,TZA34412.0,87.62398618001312,163.6461891745432,85.5192524752327
7980,38720,-17.5,20.5,TZA34413.0,87.63439288616578,161.5186176898747,85.30301613006951
7981,38721,-17.5,21.5,TZA34414.0,61.08149975616053,108.17378582288649,59.78370004876789
7982,39080,-18.5,20.5,TZA34415.0,61.04761311374026,107.85282925692344,59.60673547988102
7983,39081,-18.5,21.5,TZA34416.0,43.54416802011708,88.09621388058267,42.42497837009153
7984,34895,-6.5,155.5,TZA34417.0,58.12769387687955,104.95262066923304,56.65901687888658
7985,35488,-8.5,28.5,TZA34418.0,79.26074594413781,163.34764267528945,79.73834346137407
7986,35489,-8.5,29.5,TZA34419.0,83.29595650696568,169.6106014271152,83.48487937478764
7987,35848,-9.5,28.5,TZA34769.0,75.75381531934421,157.6079270605534,75.62503804783022
7988,35849,-9.5,29.5,TZA34770.0,80.31477138050208,164.5786887012158,80.28162010293471
7989,35850,-9.5,30.5,TZA34771.0,80.8841623804907,165.60610078998968,80.6185136715608
7990,36203,-10.5,23.5,TZA34772.0,78.03917326491691,160.00319820148198,77.60106669425899
7991,36204,-10.5,24.5,TZA34774.0,231.04929895974672,224.78516508367255,302.78154681139756
7992,36208,-10.5,28.5,TZA34775.0,130.14586709886547,129.9837925445705,225.60777957860617
7993,36209,-10.5,29.5,TZA34776.0,5237.369519832985,5237.369519832985,5337.369519832985
7994,36210,-10.5,30.5,TZA34777.0,478.125,459.375,537.5
7995,36211,-10.5,31.5,TZA34778.0,43.20987654320987,11.11111111111111,91.35802469135803
7996,36212,-10.5,32.5,TZA34779.0,49.78902953586498,15.189873417721518,98.94514767932489
7997,36563,-11.5,23.5,TZA35130.0,51.95827808884268,20.604366778904396,81.56805326363784
7998,36564,-11.5,24.5,TZA35131.0,0.028237347742937454,53.8152507348128,-11.20124244330069
7999,36565,-11.5,25.5,TZA35132.0,4.5822609559985095,51.75526722164042,-6.4225492110261095
8000,36566,-11.5,26.5,TZA35133.0,-6.742091895636111,34.54783344878011,-11.172169629800662
8001,36567,-11.5,27.5,TZA35134.0,27.046218619411192,105.55817387752538,16.951016432588684
8002,36568,-11.5,28.5,TZA35135.0,37.28780159020289,95.95623514896728,26.532797934564066
8003,36569,-11.5,29.5,TZA35136.0,36.51217616519479,73.49714586273373,26.788267863893697
8004,36570,-11.5,30.5,TZA35137.0,28.270664178128605,87.088925609355,18.59151915738418
8005,36571,-11.5,31.5,TZA35138.0,-100.0,56.59243969885815,-100.0
8006,36572,-11.5,32.5,TZA35139.0,41.50237026255628,88.43131811892363,30.595947135052985
8007,36923,-12.5,23.5,TZA35490.0,34.3272742595326,110.58385973783258,22.88232953975082
8008,36924,-12.5,24.5,TZA35491.0,0.0,100.0,0.0
8009,36925,-12.5,25.5,TZA35492.0,0.0,100.0,0.0
8010,36926,-12.5,26.5,TZA35493.0,25.255775046650793,101.66012483109195,13.409690496107071
8011,36927,-12.5,27.5,TZA35494.0,-45.314831393613844,3.506415995225306,-45.91166815875858
8012,36928,-12.5,28.5,TZA35495.0,-29.77363515312916,5.920994229915668,-30.83000443852641
8013,36929,-12.5,29.5,TZA35496.0,0.3189792663476874,2.073365231259968,0.3189792663476874
8014,36930,-12.5,30.5,TZA35498.0,0.0,0.0,0.0
8015,36931,-12.5,31.5,TZA35499.0,0.0,0.0,0.0
8016,37281,-13.5,21.5,TZA35851.0,0.0,0.0,0.0
8017,37282,-13.5,22.5,TZA35855.0,0.0,0.0,0.0
8018,37283,-13.5,23.5,TZA35856.0,0.0,0.0,0.0
8019,37284,-13.5,24.5,TZA35857.0,0.0,0.0,0.0
8020,37285,-13.5,25.5,TZA35858.0,0.0,0.0,0.0
8021,37286,-13.5,26.5,TZA35859.0,0.0,0.0,0.0
8022,37287,-13.5,27.5,TZA36215.0,0.0,0.0,0.0
8023,37288,-13.5,28.5,TZA36216.0,0.0,0.0,0.0
8024,37289,-13.5,29.5,TZA36217.0,0.0,0.0,0.0
8025,37290,-13.5,30.5,TZA36218.0,0.0,100.0,0.0
8026,37291,-13.5,31.5,RWA32969.0,4.52188631542862,23.97210378591477,3.8159106978338655
8027,37641,-14.5,21.5,RWA32970.0,4.202479598090835,26.505832219331985,3.335247646119173
8028,37642,-14.5,22.5,BDI33328.0,5.774441267607743,27.468452015628042,4.904719847911022
8029,37643,-14.5,23.5,BDI33329.0,5.241643347579578,27.44318672772833,4.386868639871318
8030,37644,-14.5,24.5,BDI33330.0,7.379398128395483,28.8157408197514,6.450351281394886
8031,37645,-14.5,25.5,BDI33689.0,28.166838311019568,59.886714727085476,28.063851699279095
8032,37646,-14.5,26.5,BDI33690.0,36.3824192336589,66.77685950413223,36.446280991735534
8033,37647,-14.5,27.5,BDI34049.0,38.68031140130588,68.65791896869244,38.152938221998994
8034,37648,-14.5,28.5,BDI34050.0,40.434125763777125,62.52818634592884,39.51512760625636
8035,37649,-14.5,29.5,PNG33441.0,38.67682945199289,65.43720491842083,37.88406333521267
8036,38001,-15.5,21.5,PNG33446.0,42.386367196065535,74.05945556495317,42.26106568931491
8037,38002,-15.5,22.5,PNG33447.0,49.72491085073867,85.0,49.87519103413143
8038,38003,-15.5,23.5,PNG33450.0,70.61247083942905,102.51314696927761,71.0592700960816
8039,38004,-15.5,24.5,PNG33451.0,57.197725458898645,96.62809257781325,58.23772944932163
8040,38005,-15.5,25.5,PNG33801.0,52.8385628809798,90.27500772493609,53.827354700974745
8041,38006,-15.5,26.5,PNG33802.0,3.559900396569215,30.028589873651203,6.003873466752744
8042,38007,-15.5,27.5,PNG33803.0,27.279038879497705,59.97645496256943,27.155276503260083
8043,38008,-15.5,28.5,PNG33804.0,50.25457981208336,82.77124560390531,48.80321242979371
8044,38009,-15.5,29.5,PNG33811.0,74.64362850971922,157.40309807473466,68.88687614668245
8045,38361,-16.5,21.5,PNG33812.0,77.33545008577362,182.09438107563128,68.49851024769013
8046,38363,-16.5,23.5,PNG34161.0,16.01132845946124,89.31238885595732,0.38266482249884737
8047,38364,-16.5,24.5,PNG34162.0,-15.26294159908465,37.619260209738314,-37.22662913807427
8048,38365,-16.5,25.5,PNG34163.0,-10.793985822018273,36.99498399716064,-32.7167764408052
8049,38366,-16.5,26.5,PNG34164.0,8.671298015744963,28.678137475163833,-11.521444851023585
8050,38367,-16.5,27.5,PNG34165.0,21.252075505601216,23.676952585662548,2.09449133902849
8051,38368,-16.5,28.5,PNG34171.0,-14.200072372301353,38.61404193604454,-35.726843000544214
8052,38722,-17.5,22.5,PNG34172.0,56.97780743376829,104.21732898378806,55.22563266113088
8053,38723,-17.5,23.5,PNG34173.0,61.02752478236804,108.14058158193417,59.86905740340048
8054,38724,-17.5,24.5,PNG34521.0,59.45802068545934,106.05297550643323,58.179826043849566
8055,38725,-17.5,25.5,PNG34522.0,65.9799249190006,92.42870497554874,64.32359157638993
8056,38726,-17.5,26.5,PNG34523.0,58.608750708120894,102.91345929554467,56.947915625312405
8057,38727,-17.5,27.5,PNG34524.0,80.23478677527551,164.87890403798406,80.27616848891405
8058,39085,-18.5,25.5,PNG34525.0,82.86761410921196,169.10889187632034,82.90122271301453
8059,39086,-18.5,26.5,PNG34526.0,82.08794196102417,167.73450906434238,82.07180114514841
8060,35586,-8.5,126.5,PNG34527.0,81.55510003431868,166.59864765844563,81.36402845667962
8061,35852,-9.5,32.5,PNG34528.0,78.58407531188611,161.31931865533926,78.08539769200024
8062,35853,-9.5,33.5,PNG34529.0,81.52226284612986,160.38531304027435,80.72726242099594
8063,35854,-9.5,34.5,PNG34530.0,13426.302083333334,13422.395833333334,13431.510416666666
8064,36213,-10.5,33.5,PNG34531.0,43.73407327708251,5.3740302395379125,81.52783283311626
8065,36214,-10.5,34.5,PNG34534.0,11.315479290589622,28.55184890765056,12.144678051588498
8066,36573,-11.5,33.5,PNG34535.0,6.048046246557413,21.665803179450823,6.946527417991438
8067,36932,-12.5,32.5,PNG34880.0,24.12276882890727,98.81584675663909,14.14888985633435
8068,36933,-12.5,33.5,PNG34881.0,31.8955042527339,111.26974483596598,20.372620494127176
8069,37292,-13.5,32.5,PNG34882.0,14.855154585495244,80.19149366282169,6.243453011767733
8070,37293,-13.5,33.5,PNG34883.0,18.244855370976214,81.81567660380291,9.659442870299056
8071,36219,-10.5,39.5,PNG34884.0,19.20151880183411,89.53048150903176,10.215274616691277
8072,36220,-10.5,40.5,PNG34885.0,0.0,100.0,0.0
8073,36574,-11.5,34.5,PNG34886.0,0.0,0.0,0.0
8074,36575,-11.5,35.5,PNG34887.0,-44.34207891047466,1.5621870618866414,-44.522331263769274
8075,36576,-11.5,36.5,PNG35241.0,-11.031407522295464,49.70918960837534,-16.169057774331137
8076,36577,-11.5,37.5,PNG35242.0,26.163069544364507,103.33333333333333,15.863309352517986
8077,36578,-11.5,38.5,PNG35243.0,-6.675687866486243,56.00360847992783,-12.259810554803789
8078,36579,-11.5,39.5,PNG35244.0,8.360697145743874,30.891639302854255,7.054122941973409
8079,36580,-11.5,40.5,PNG35245.0,0.2819548872180451,1.9736842105263157,0.18796992481203006
8080,36934,-12.5,34.5,PNG35246.0,0.0,100.0,0.0
8081,36935,-12.5,35.5,PNG35247.0,0.0,0.0,0.0
8082,36936,-12.5,36.5,PNG35601.0,0.0,0.0,0.0
8083,36937,-12.5,37.5,PNG35602.0,0.0,0.0,0.0
8084,36938,-12.5,38.5,PNG35603.0,0.0,0.0,0.0
8085,36939,-12.5,39.5,PNG35606.0,0.0,0.0,0.0
8086,36940,-12.5,40.5,PNG35607.0,0.0,0.0,0.0
8087,37294,-13.5,34.5,PNG35608.0,0.0,100.0,0.0
8088,37295,-13.5,35.5,PNG35611.0,0.0,0.0,0.0
8089,37296,-13.5,36.5,PNG35961.0,0.0,0.0,0.0
8090,37297,-13.5,37.5,PNG35962.0,3.878066144586111,26.17565206135525,2.9991586305093523
8091,37298,-13.5,38.5,PNG35963.0,6.658379900558807,28.58604303251639,5.789919479033748
8092,37299,-13.5,39.5,PNG35966.0,3.290475447705209,25.51046935698316,2.474170139121005
8093,37300,-13.5,40.5,PNG35967.0,3.4985455569109507,25.406399549591818,2.621000281505114
8094,37650,-14.5,30.5,PNG35968.0,8.159791009034505,28.200065309676717,7.285294437792533
8095,37651,-14.5,31.5,PNG35969.0,3.3162803449221236,24.645275425591898,2.4511299975687852
8096,37652,-14.5,32.5,PNG35970.0,8.77275569122136,29.798094957890477,7.848920598727521
8097,37653,-14.5,33.5,PNG35971.0,35.73483263598327,64.33054393305439,35.53870292887029
8098,37654,-14.5,34.5,PNG35972.0,31.497975708502025,60.92307692307692,31.51417004048583
8099,37655,-14.5,35.5,PNG36329.0,-4.438280166435506,29.07998150716597,-4.623208506703652
8100,37656,-14.5,36.5,PNG36330.0,70.44427710843374,99.53313253012048,69.57831325301204
8101,37657,-14.5,37.5,PNG36331.0,48.462488520125405,47.19574373753048,47.94312315926149
8102,37658,-14.5,38.5,PER33584.0,37.32970027247956,66.45633156460634,37.10024379750466
8103,37659,-14.5,39.5,PER33586.0,37.545913682277316,66.09274563820018,37.086776859504134
8104,37660,-14.5,40.5,PER33587.0,29.842180774748925,58.4648493543759,29.6987087517934
8105,38010,-15.5,30.5,PER33588.0,24.147801196981526,20.756353543238788,33.46344002081707
8106,38011,-15.5,31.5,PER33938.0,4.680213191205863,16.30024428159005,10.698423273373306
8107,38012,-15.5,32.5,PER33942.0,-6.948405496499871,13.423645320197044,-2.365828364013482
8108,38013,-15.5,33.5,PER33943.0,17.299786845310596,22.830389768574907,19.735840438489646
8109,38014,-15.5,34.5,PER33944.0,-20.092720058304316,17.742327313952547,-35.986719572435014
8110,38015,-15.5,35.5,PER33946.0,-16.231970474242065,36.591584336544294,-37.8992711085524
8111,38016,-15.5,36.5,PER34299.0,-14.336300033315883,38.55361477321403,-36.55133025558041
8112,38017,-15.5,37.5,PER34301.0,-3.261122991568914,33.95198066591289,-24.535387747222856
8113,38018,-15.5,38.5,PER34302.0,-14.236546688539354,38.46617774775644,-36.46265560165975
8114,38019,-15.5,39.5,PER34303.0,-14.301481847594385,38.55290168621946,-36.62592369106495
8115,38020,-15.5,40.5,PER34304.0,3.4338279832353162,46.02726125822577,-13.973870447937015
8116,38370,-16.5,30.5,PER34305.0,65.43290564967747,96.79223080740059,63.63507478556745
8117,38371,-16.5,31.5,PER34659.0,42.91032633960393,86.8116031859175,41.70011156909536
8118,38372,-16.5,32.5,PER34660.0,40.025654072849086,84.3351142772336,39.02175295763898
8119,38373,-16.5,33.5,PER34661.0,70.43513173014357,148.94297462308427,70.64695213966303
8120,38374,-16.5,34.5,PER34662.0,82.64230539007497,168.48559131203146,82.41370464327451
8121,38375,-16.5,35.5,PER34663.0,81.8398288435626,165.48876614448866,81.39239464724699
8122,38376,-16.5,36.5,PER34664.0,87.28462078384082,107.81032000953894,86.14772214621387
8123,38377,-16.5,37.5,PER34665.0,81.24562974594257,166.21195578836316,80.95519952893261
8124,38378,-16.5,38.5,PER35020.0,80.64443715356323,164.56286370465023,80.31807428640501
8125,38379,-16.5,39.5,PER35021.0,360.21671826625385,315.4798761609907,411.45510835913313
8126,38732,-17.5,32.5,PER35022.0,75.80645161290323,25.806451612903224,127.41935483870968
8127,38733,-17.5,33.5,PER35023.0,61083.19327731092,61083.19327731092,61092.43697478992
8128,38734,-17.5,34.5,PER35024.0,54239.622641509435,54239.622641509435,54239.622641509435
8129,38735,-17.5,35.5,PER35381.0,66.02541773541489,29.730728226564068,99.84219470745326
8130,38736,-17.5,36.5,PER35382.0,15.001082809975179,31.258225191157607,16.017258325142848
8131,38737,-17.5,37.5,PER35383.0,12.13677753486299,29.675461125379407,13.450639950756692
8132,39092,-18.5,32.5,PER35384.0,15.599744789451297,53.22203317737133,11.962994470438112
8133,39093,-18.5,33.5,PER35385.0,162.8079723468412,242.12693976612488,152.15120982569684
8134,39094,-18.5,34.5,PER35741.0,9.143035213462138,77.425989404799,0.40822686195076346
8135,39095,-18.5,35.5,PER35742.0,21.820452607804718,90.99608118820767,12.47251596691446
8136,39452,-19.5,32.5,PER35743.0,14.95831034590442,82.76307160627479,6.6370345696232835
8137,39453,-19.5,33.5,PER35744.0,27.800199493593187,104.7372055551293,17.15951814624415
8138,39454,-19.5,34.5,PER35745.0,0.0,0.0,0.0
8139,39812,-20.5,32.5,PER36101.0,6280.163043478261,6299.003623188406,6279.891304347826
8140,39813,-20.5,33.5,PER36102.0,100.0,100.0,100.0
8141,39814,-20.5,34.5,PER36103.0,-33.85579937304075,16.50992685475444,-34.552420759317314
8142,39815,-20.5,35.5,PER36104.0,-0.22393630256282657,18.512067678526996,-1.1445633242100024
8143,40171,-21.5,31.5,PER36105.0,3.891513560804899,26.16272965879265,2.7716535433070866
8144,40172,-21.5,32.5,PER36106.0,4.084244821968816,26.34396090295555,3.583895741214801
8145,40173,-21.5,33.5,PER36462.0,0.0,0.0,0.0
8146,40174,-21.5,34.5,PER36463.0,0.0,0.0,0.0
8147,40175,-21.5,35.5,PER36464.0,0.0,0.0,0.0
8148,40531,-22.5,31.5,PER36465.0,7.0147845234350426,28.04819672579564,6.179137546671773
8149,40532,-22.5,32.5,PER36466.0,8.454478720676612,29.719050412169448,7.578860115273978
8150,40533,-22.5,33.5,PER36467.0,0.0,0.0,0.0
8151,40534,-22.5,34.5,PER36823.0,0.0,0.0,0.0
8152,40535,-22.5,35.5,PER36824.0,0.0,0.0,0.0
8153,40892,-23.5,32.5,PER36825.0,0.0,0.0,0.0
8154,40893,-23.5,33.5,PER36826.0,6.569920287919473,28.42431569920288,5.671929257285853
8155,40894,-23.5,34.5,PER36827.0,14.111511932740017,33.81165847691181,13.13815396916519
8156,40895,-23.5,35.5,PER36828.0,14.553224144027565,34.09578962277451,13.559516632718783
8157,41251,-24.5,31.5,PER36829.0,9.255514135331959,28.69245320621935,8.364670763674935
8158,41252,-24.5,32.5,PER36830.0,2.3313328407086162,23.648440461031296,1.4756927875924013
8159,41253,-24.5,33.5,PER37183.0,11.746609979949845,29.93193239554819,10.846035393570887
8160,41254,-24.5,34.5,PER37184.0,-100.0,-100.0,-100.0
8161,41255,-24.5,35.5,PER37185.0,41.41912206855081,73.71016235718581,41.455201443174985
8162,41611,-25.5,31.5,PER37186.0,42.025782688766114,74.3646408839779,42.025782688766114
8163,41612,-25.5,32.5,PER37187.0,34.48803673568033,63.973253846773545,34.41553210343994
8164,41613,-25.5,33.5,PER37188.0,45.02594009164237,57.00382474343924,45.53338130041277
8165,41972,-26.5,32.5,PER37189.0,37.47008547008547,62.76923076923077,37.43589743589744
8166,36470,-11.5,-69.5,PER37544.0,37.19275549805951,61.40577835273825,37.45148771021992
8167,36473,-11.5,-66.5,PER37545.0,25.095986038394415,20.331588132635254,35.017452006980804
8168,36833,-12.5,-66.5,PER37546.0,20.53562506245628,20.80043969221545,28.30518636954132
8169,36834,-12.5,-65.5,PER37547.0,5.569446487228514,16.36024905623376,11.7811442859244
8170,37191,-13.5,-68.5,PER37548.0,26.394331166850467,22.755109223585723,33.46160163307445
8171,37192,-13.5,-67.5,PER37549.0,0.8750545772085577,26.08972493086887,-5.575971474312327
8172,37193,-13.5,-66.5,PER37905.0,-13.253171072951178,38.23370246690337,-34.92997901350263
8173,37194,-13.5,-65.5,PER37906.0,20.88752963443065,24.003395945566297,1.5440708959086002
8174,37195,-13.5,-64.5,PER37907.0,-2.1010235223285654,33.53985686703108,-23.301074535322048
8175,37196,-13.5,-63.5,PER37908.0,-6.235712274306595,34.596307308885386,-27.6200168958246
8176,37550,-14.5,-69.5,PER37909.0,-14.5676978230583,38.30470129719625,-36.79462277008966
8177,37551,-14.5,-68.5,PER38266.0,-10.713946455994806,41.14018491838576,-31.349445086522174
8178,37552,-14.5,-67.5,PER38267.0,58.50075946455212,105.6789004171135,57.00212785391217
8179,37553,-14.5,-66.5,PER38268.0,64.48310574229691,93.95950046685341,62.8015581232493
8180,37554,-14.5,-65.5,PER38269.0,78.4691398917964,161.78259909462295,78.14784144860329
8181,37555,-14.5,-64.5,PER38628.0,81.52091509845359,166.82768105732782,81.577270135185
8182,37556,-14.5,-63.5,PER38629.0,80.76633622997326,161.67747270229643,80.30449966753102
8183,37558,-14.5,-61.5,AGO34032.0,83.08807531349362,163.83573339575446,82.30848642265407
8184,37910,-15.5,-69.5,AGO34033.0,80.98733406919956,164.83610689752433,80.56447009858682
8185,37911,-15.5,-68.5,AGO34392.0,45541.46341463415,45514.634146341465,45568.29268292683
8186,37912,-15.5,-67.5,AGO34393.0,62684.21052631579,62656.14035087719,62712.28070175439
8187,37913,-15.5,-66.5,AGO34394.0,1117.2566371681417,1117.2566371681417,1211.504424778761
8188,37914,-15.5,-65.5,AGO34395.0,0.0,-0.46296296296296297,97.68518518518519
8189,37915,-15.5,-64.5,AGO34396.0,67.20761289774417,30.22643272866307,104.54989591741365
8190,37916,-15.5,-63.5,AGO34752.0,64.09189103746246,23.209863533378996,104.35217872385267
8191,37917,-15.5,-62.5,AGO34753.0,52.773109243697476,15.838779956427015,89.12854030501089
8192,37918,-15.5,-61.5,AGO34754.0,3.9810478161420324,26.669208147260647,3.6597320553316632
8193,38270,-16.5,-69.5,AGO34755.0,24.26301684532925,98.37608473711077,14.637570188871873
8194,38271,-16.5,-68.5,AGO34756.0,22.429015673589298,95.00101573609614,13.085806260059694
8195,38272,-16.5,-67.5,AGO34759.0,13.368624817287559,80.24335321771422,5.127799944692451
8196,38273,-16.5,-66.5,AGO34760.0,30.322170859945658,108.01722008539468,19.88072973640566
8197,38274,-16.5,-65.5,AGO35113.0,94.30998148029887,164.3144517529855,85.23532792643208
8198,38275,-16.5,-64.5,AGO35114.0,2185.3464295195117,2185.6384390761878,2185.293336872843
8199,38276,-16.5,-63.5,AGO35115.0,1108.8988386735693,1108.8988386735693,1108.8988386735693
8200,38277,-16.5,-62.5,AGO35116.0,798.3524712930604,833.2501248127809,797.9031452820769
8201,38278,-16.5,-61.5,AGO35117.0,14.138204924543288,85.50436854646544,13.86020651310564
8202,38631,-17.5,-68.5,AGO35118.0,1.5950376606114312,28.976517501107665,1.329198050509526
8203,38632,-17.5,-67.5,AGO35119.0,3.379460567621244,25.76077903773464,-100.0
8204,38633,-17.5,-66.5,AGO35120.0,7.751523225087899,29.3420104387325,7.1214867550392
8205,38634,-17.5,-65.5,AGO35121.0,14.478342957617917,34.29972520345513,13.562914957195154
8206,38635,-17.5,-64.5,AGO35473.0,5.879676440849343,30.495449949443884,-100.0
8207,38636,-17.5,-63.5,AGO35474.0,3.712596970816402,26.128555596601405,3.383819726634651
8208,38637,-17.5,-62.5,AGO35475.0,0.0,0.0,0.0
8209,38638,-17.5,-61.5,AGO35476.0,0.0,0.0,0.0
8210,38639,-17.5,-60.5,AGO35477.0,0.0,0.0,0.0
8211,38640,-17.5,-59.5,AGO35478.0,0.0,0.0,0.0
8212,38992,-18.5,-67.5,AGO35479.0,13.0114823008699,33.29105077377765,12.063799482673792
8213,38993,-18.5,-66.5,AGO35480.0,6.5542345970646325,28.04670255198854,5.669794799640286
8214,38994,-18.5,-65.5,AGO35481.0,6.6125447769756045,28.024543944113237,5.728478368949531
8215,38995,-18.5,-64.5,AGO35833.0,7.2097002122098655,28.918438626921823,6.303672790347051
8216,38996,-18.5,-63.5,AGO35834.0,8.982656113373384,29.780322088623894,8.078391311360825
8217,38997,-18.5,-62.5,AGO35835.0,7.022520222159306,28.251487721173667,6.111630023787662
8218,38998,-18.5,-61.5,AGO35836.0,6.357612509282448,26.65468090927403,5.47792205449511
8219,38999,-18.5,-60.5,AGO35837.0,10.519489530682067,28.811128843153266,9.646290237354355
8220,39000,-18.5,-59.5,AGO35838.0,40.06090018079741,67.74193548387096,39.97525930155105
8221,39001,-18.5,-58.5,AGO35839.0,38.214952245032386,67.81205401251509,38.072236249862776
8222,39352,-19.5,-67.5,AGO35840.0,49.05484392488496,52.263400074617586,48.40504912324338
8223,39353,-19.5,-66.5,AGO35841.0,38.490779267478295,65.75743566034828,38.42399958904813
8224,39354,-19.5,-65.5,AGO35842.0,22.486903232183455,19.145991894830484,33.4091133735297
8225,39355,-19.5,-64.5,AGO36193.0,24.14452129595923,20.3403713141609,33.46377866763742
8226,39356,-19.5,-63.5,AGO36194.0,14.833550306862563,19.561093546587315,21.212572066207922
8227,39357,-19.5,-62.5,AGO36195.0,26.591123701605287,23.35221907459868,33.74645892351275
8228,39713,-20.5,-66.5,AGO36196.0,24.887106287601746,26.542408871062875,24.563878730683026
8229,39714,-20.5,-65.5,AGO36197.0,-14.933605720122575,37.2005873340143,-36.77860061287028
8230,39715,-20.5,-64.5,AGO36198.0,-13.679393292815385,38.37683622092097,-35.98051662796704
8231,39716,-20.5,-63.5,AGO36199.0,-14.396539105827248,38.34013693951567,-36.610340397157124
8232,40072,-21.5,-67.5,AGO36200.0,-13.365362677767822,36.98694908921374,-35.19678868899022
8233,40075,-21.5,-64.5,AGO36201.0,12.92706583845245,63.588998217489205,-0.8114286695259323
8234,36948,-12.5,48.5,AGO36202.0,61.29109999478922,107.93601167213798,60.089364806419674
8235,36949,-12.5,49.5,AGO36553.0,59.439706581295454,106.5095549397828,58.469416121887136
8236,37308,-13.5,48.5,AGO36554.0,39.75048923679061,84.43248532289628,39.016634050880626
8237,37309,-13.5,49.5,AGO36555.0,82.46684350132627,168.25953886961844,82.48316670067334
8238,37310,-13.5,50.5,AGO36556.0,82.65188345983002,168.6422300724004,82.83201007309992
8239,37667,-14.5,47.5,AGO36557.0,81.57790175712817,166.15713999559978,81.20618262180204
8240,37668,-14.5,48.5,AGO36558.0,79.34289094613794,163.06330675538342,78.81668293028218
8241,37669,-14.5,49.5,AGO36559.0,81.7025857039509,165.9786236027164,81.26677323749738
8242,37670,-14.5,50.5,AGO36560.0,14.589665653495441,14.285714285714286,111.85410334346504
8243,38026,-15.5,46.5,AGO36561.0,9.221902017291066,2.3054755043227666,99.71181556195965
8244,38027,-15.5,47.5,AGO36562.0,69.76021314387211,17.850799289520427,117.49555950266429
8245,38028,-15.5,48.5,AGO36913.0,57.222889155662266,15.077141967898271,99.51980792316927
8246,38029,-15.5,49.5,AGO36914.0,-10.395906275249125,39.577161325074066,-13.65472663614328
8247,38030,-15.5,50.5,AGO36915.0,23.081178566291587,90.39178588420133,14.401256901339883
8248,38384,-16.5,44.5,AGO36916.0,20.230024636136495,83.87337724739224,11.048258871630004
8249,38385,-16.5,45.5,AGO36917.0,25.250082529153904,90.6791957437988,16.93344695486615
8250,38386,-16.5,46.5,AGO36918.0,36.51518446038994,113.29636877582082,26.5564977893745
8251,38387,-16.5,47.5,AGO36919.0,773.9444147514698,811.2506680919295,773.5435595938001
8252,38388,-16.5,48.5,AGO36920.0,510.6419818859883,545.7645178476292,508.8705380927011
8253,38389,-16.5,49.5,AGO36921.0,23.55513691717688,98.65437663997847,19.90176949471843
8254,38744,-17.5,44.5,AGO36922.0,14.732218280114884,87.07551951343132,13.194796418313905
8255,38745,-17.5,45.5,AGO37272.0,7.811039972313549,57.82315279460114,5.990655822806714
