,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
150,7770.0,0.0,0.0,0.0,116.0,61.0,115.0,61.0,115.0,62.0,116.0,62.0,116.0,61.0
151,7770.0,0.0,0.0,0.0,117.0,61.0,116.0,61.0,116.0,62.0,117.0,62.0,117.0,61.0
152,7812.0,0.0,0.0,0.0,118.0,61.0,117.0,61.0,117.0,62.0,118.0,62.0,118.0,61.0
153,7770.0,0.0,0.0,0.0,119.0,61.0,118.0,61.0,118.0,62.0,119.0,62.0,119.0,61.0
154,2604.0,0.0,0.0,0.0,120.0,61.0,119.0,61.0,119.0,62.0,120.0,62.0,120.0,61.0
155,28560.0,0.0,0.0,0.0,-130.0,60.0,-131.0,60.0,-131.0,61.0,-130.0,61.0,-130.0,60.0
156,62220.0,0.0,0.0,0.0,-129.0,60.0,-130.0,60.0,-130.0,61.0,-129.0,61.0,-129.0,60.0
157,62220.0,0.0,0.0,0.0,-128.0,60.0,-129.0,60.0,-129.0,61.0,-128.0,61.0,-128.0,60.0
158,62220.0,0.0,0.0,0.0,-127.0,60.0,-128.0,60.0,-128.0,61.0,-127.0,61.0,-127.0,60.0
159,62220.0,0.0,0.0,0.0,-126.0,60.0,-127.0,60.0,-127.0,61.0,-126.0,61.0,-126.0,60.0
160,62220.0,0.0,0.0,0.0,-125.0,60.0,-126.0,60.0,-126.0,61.0,-125.0,61.0,-125.0,60.0
161,62220.0,0.0,0.0,0.0,-124.0,60.0,-125.0,60.0,-125.0,61.0,-124.0,61.0,-124.0,60.0
162,62220.0,0.0,0.0,0.0,-123.0,60.0,-124.0,60.0,-124.0,61.0,-123.0,61.0,-123.0,60.0
163,62220.0,0.0,0.0,0.0,-122.0,60.0,-123.0,60.0,-123.0,61.0,-122.0,61.0,-122.0,60.0
164,61880.0,0.0,0.0,0.0,-121.0,60.0,-122.0,60.0,-122.0,61.0,-121.0,61.0,-121.0,60.0
165,62220.0,0.0,0.0,0.0,-120.0,60.0,-121.0,60.0,-121.0,61.0,-120.0,61.0,-120.0,60.0
166,62220.0,0.0,0.0,0.0,-119.0,60.0,-120.0,60.0,-120.0,61.0,-119.0,61.0,-119.0,60.0
167,62220.0,0.0,0.0,0.0,-118.0,60.0,-119.0,60.0,-119.0,61.0,-118.0,61.0,-118.0,60.0
168,62220.0,0.0,0.0,0.0,-117.0,60.0,-118.0,60.0,-118.0,61.0,-117.0,61.0,-117.0,60.0
169,62220.0,0.0,0.0,0.0,-116.0,60.0,-117.0,60.0,-117.0,61.0,-116.0,61.0,-116.0,60.0
170,62220.0,0.0,0.0,0.0,-115.0,60.0,-116.0,60.0,-116.0,61.0,-115.0,61.0,-115.0,60.0
171,62220.0,0.0,0.0,0.0,-114.0,60.0,-115.0,60.0,-115.0,61.0,-114.0,61.0,-114.0,60.0
172,62220.0,0.0,0.0,0.0,-113.0,60.0,-114.0,60.0,-114.0,61.0,-113.0,61.0,-113.0,60.0
173,62220.0,0.0,0.0,0.0,-112.0,60.0,-113.0,60.0,-113.0,61.0,-112.0,61.0,-112.0,60.0
174,62220.0,0.0,0.0,0.0,-111.0,60.0,-112.0,60.0,-112.0,61.0,-111.0,61.0,-111.0,60.0
175,62220.0,0.0,0.0,0.0,-110.0,60.0,-111.0,60.0,-111.0,61.0,-110.0,61.0,-110.0,60.0
176,62220.0,0.0,0.0,0.0,-109.0,60.0,-110.0,60.0,-110.0,61.0,-109.0,61.0,-109.0,60.0
177,62220.0,0.0,0.0,0.0,-108.0,60.0,-109.0,60.0,-109.0,61.0,-108.0,61.0,-108.0,60.0
178,259947.9375,1.7135642786163672,0.0,0.0,-107.0,60.0,-108.0,60.0,-108.0,61.0,-107.0,61.0,-107.0,60.0
179,974794.125,2.0431621907856696,0.0,0.0,-106.0,60.0,-107.0,60.0,-107.0,61.0,-106.0,61.0,-106.0,60.0
180,1429090.25,1.8455622379342382,0.0,0.0,-105.0,60.0,-106.0,60.0,-106.0,61.0,-105.0,61.0,-105.0,60.0
181,1424406.875,2.2059795941380864,0.0,0.0,-104.0,60.0,-105.0,60.0,-105.0,61.0,-104.0,61.0,-104.0,60.0
182,1176990.875,3.6766002964976257,0.0,0.0,-103.0,60.0,-104.0,60.0,-104.0,61.0,-103.0,61.0,-103.0,60.0
