,fid,long,lat,iso3,2015
489,12854,54.5,74.5,RUS12854.0,32.01674222946167
490,12855,54.5,75.5,RUS12855.0,20.33478170633316
491,12856,54.5,76.5,RUS12856.0,18.335687120755516
492,12857,54.5,77.5,RUS12857.0,16.864230235417686
493,12858,54.5,78.5,RUS12858.0,15.42483021815618
494,12859,54.5,79.5,RUS12859.0,37.98445860544841
495,12860,54.5,80.5,RUS12860.0,60.248943169911705
496,12861,54.5,81.5,RUS12861.0,33.33333730697632
497,12862,54.5,82.5,RUS12862.0,65.4853880405426
498,12863,54.5,83.5,RUS12863.0,16.723105311393738
499,12864,54.5,84.5,RUS12864.0,33.33333730697632
500,12865,54.5,85.5,RUS12865.0,33.33333333333333
501,12866,54.5,86.5,RUS12866.0,0.0
502,12867,54.5,87.5,RUS12867.0,20.59949735800425
503,12869,54.5,89.5,RUS12869.0,8.485600103934605
504,12870,54.5,90.5,RUS12870.0,25.31540592511495
505,12871,54.5,91.5,RUS12871.0,21.554464101791382
506,12872,54.5,92.5,RUS12872.0,18.218810856342316
507,12880,54.5,100.5,RUS12880.0,5.999700600902239
508,12881,54.5,101.5,RUS12881.0,13.001624743143717
509,12882,54.5,102.5,RUS12882.0,25.5072424809138
510,12883,54.5,103.5,RUS12883.0,19.25883789857229
511,13171,53.5,31.5,RUS12902.0,22.92919556299845
512,13172,53.5,32.5,RUS12903.0,35.14130512873332
513,13173,53.5,33.5,RUS12906.0,38.04827332496643
514,13174,53.5,34.5,RUS12908.0,15.173569818337759
515,13175,53.5,35.5,RUS13171.0,22.89465765158335
516,13176,53.5,36.5,RUS13172.0,48.27150106430054
517,13177,53.5,37.5,RUS13173.0,44.98184521993001
518,13178,53.5,38.5,RUS13174.0,52.260504166285195
519,13179,53.5,39.5,RUS13175.0,54.17391657829285
520,13180,53.5,40.5,RUS13176.0,62.652283906936646
521,13181,53.5,41.5,RUS13177.0,90.09183446566263
522,13182,53.5,42.5,RUS13178.0,46.0276335477829
523,13183,53.5,43.5,RUS13179.0,20.07141808668772
524,13184,53.5,44.5,RUS13180.0,38.995544115702316
525,13185,53.5,45.5,RUS13181.0,57.26035237312317
526,13186,53.5,46.5,RUS13182.0,63.09291919072469
527,13187,53.5,47.5,RUS13183.0,97.76063760121664
528,13188,53.5,48.5,RUS13184.0,97.2916841506958
529,13189,53.5,49.5,RUS13185.0,88.89609376589456
530,13190,53.5,50.5,RUS13186.0,90.87913831075033
531,13191,53.5,51.5,RUS13187.0,84.43882266680399
532,13192,53.5,52.5,RUS13188.0,78.67443561553955
533,13193,53.5,53.5,RUS13189.0,40.191475550333664
534,13194,53.5,54.5,RUS13190.0,42.1504666407903
535,13195,53.5,55.5,RUS13191.0,63.56319189071655
536,13196,53.5,56.5,RUS13192.0,48.18103512128194
537,13197,53.5,57.5,RUS13193.0,12.366307775179546
538,13198,53.5,58.5,RUS13194.0,13.074114918708801
539,13199,53.5,59.5,RUS13195.0,1.5678570916255314
540,13200,53.5,60.5,RUS13196.0,1.8537592142820358
541,13201,53.5,61.5,RUS13197.0,2.387567237019539
542,13202,53.5,62.5,RUS13198.0,1.5626655581096809
543,13212,53.5,72.5,RUS13199.0,0.6141833495348692
544,13213,53.5,73.5,RUS13200.0,6.735946300129096
545,13214,53.5,74.5,RUS13201.0,4.6419429282347355
546,13215,53.5,75.5,RUS13202.0,8.285223692655563
547,13216,53.5,76.5,RUS13212.0,5.944431697328886
548,13217,53.5,77.5,RUS13213.0,9.806081155935924
549,13218,53.5,78.5,RUS13214.0,6.587688873211543
550,13219,53.5,79.5,RUS13215.0,1.0025280993431807
551,13220,53.5,80.5,RUS13216.0,0.6738252394522231
552,13221,53.5,81.5,RUS13217.0,1.5557149735589824
553,13222,53.5,82.5,RUS13218.0,4.416528219978014
554,13223,53.5,83.5,RUS13219.0,0.5991199519485235
555,13224,53.5,84.5,RUS13220.0,11.040188123782475
556,13225,53.5,85.5,RUS13221.0,6.197043880820274
557,13226,53.5,86.5,RUS13222.0,9.759386877218883
558,13227,53.5,87.5,RUS13223.0,75.97930828730264
559,13230,53.5,90.5,RUS13224.0,91.1272386709849
560,13231,53.5,91.5,RUS13225.0,63.10861110687256
561,13232,53.5,92.5,RUS13226.0,77.73097356160483
562,13233,53.5,93.5,RUS13227.0,63.78783186276754
563,13241,53.5,101.5,RUS13228.0,56.82202180226644
564,13242,53.5,102.5,RUS13230.0,55.787221590677895
565,13243,53.5,103.5,RUS13231.0,15.674097836017609
566,13244,53.5,104.5,RUS13232.0,34.14558370908101
567,13263,53.5,123.5,RUS13233.0,15.430418650309244
568,13264,53.5,124.5,RUS13241.0,8.008829255898792
569,13265,53.5,125.5,RUS13242.0,8.234999577204388
570,13266,53.5,126.5,RUS13243.0,8.080026259024937
571,13267,53.5,127.5,RUS13244.0,14.45244550704956
572,13268,53.5,128.5,RUS13259.0,22.61986484130224
573,13279,53.5,139.5,RUS13262.0,40.411316355069474
574,13280,53.5,140.5,RUS13263.0,38.3381833632787
575,13531,52.5,31.5,RUS13264.0,70.58725158373514
576,13532,52.5,32.5,RUS13265.0,76.95209185282388
577,13533,52.5,33.5,RUS13266.0,63.8286292552948
578,13534,52.5,34.5,RUS13267.0,25.50527850786845
579,13535,52.5,35.5,RUS13268.0,71.39364083607992
580,13536,52.5,36.5,RUS13269.0,79.542605082194
581,13537,52.5,37.5,RUS13279.0,89.46793874104819
582,13538,52.5,38.5,RUS13280.0,67.46960878372192
583,13539,52.5,39.5,RUS13531.0,85.67055662473044
584,13540,52.5,40.5,RUS13532.0,96.9925363858541
585,13541,52.5,41.5,RUS13533.0,78.81759206453958
586,13542,52.5,42.5,RUS13534.0,59.22950506210327
587,13543,52.5,43.5,RUS13535.0,56.85365398724874
588,13544,52.5,44.5,RUS13536.0,98.57995708783469
589,13545,52.5,45.5,RUS13537.0,85.67033410072327
590,13546,52.5,46.5,RUS13538.0,65.07786909739175
591,13547,52.5,47.5,RUS13539.0,82.21715291341147
592,13548,52.5,48.5,RUS13540.0,99.71276124318442
593,13549,52.5,49.5,RUS13541.0,100.00000794728597
594,13550,52.5,50.5,RUS13542.0,99.22542770703635
595,13551,52.5,51.5,RUS13543.0,71.58944805463156
596,13552,52.5,52.5,RUS13544.0,81.47170543670654
597,13553,52.5,53.5,RUS13545.0,100.00000794728597
598,13554,52.5,54.5,RUS13546.0,0.0
599,13555,52.5,55.5,RUS13547.0,0.0
600,13556,52.5,56.5,RUS13548.0,0.0
601,13557,52.5,57.5,RUS13549.0,62.20162312189738
602,13558,52.5,58.5,RUS13550.0,66.33850733439127
603,13559,52.5,59.5,RUS13551.0,59.27137533823649
604,13560,52.5,60.5,RUS13552.0,66.65186683336893
605,13561,52.5,61.5,RUS13553.0,18.87738903363546
606,13562,52.5,62.5,RUS13554.0,8.382763465245564
607,13578,52.5,78.5,RUS13555.0,3.5029788812001548
608,13579,52.5,79.5,RUS13556.0,2.9778413474559784
609,13580,52.5,80.5,RUS13557.0,2.430359832942486
610,13581,52.5,81.5,RUS13558.0,5.421614646911621
611,13582,52.5,82.5,RUS13559.0,15.304803848266602
612,13583,52.5,83.5,RUS13560.0,7.175856828689575
613,13584,52.5,84.5,RUS13561.0,22.240457932154335
614,13585,52.5,85.5,RUS13562.0,33.33333730697632
615,13586,52.5,86.5,RUS13578.0,33.33333333333333
616,13589,52.5,89.5,RUS13579.0,33.33333730697632
617,13590,52.5,90.5,RUS13580.0,0.0
618,13602,52.5,102.5,RUS13581.0,0.0
619,13603,52.5,103.5,RUS13582.0,10.543138533830643
620,13604,52.5,104.5,RUS13583.0,3.028922900557518
621,13606,52.5,106.5,RUS13584.0,21.364218493302666
622,13610,52.5,110.5,RUS13585.0,12.766361981630325
623,13613,52.5,113.5,RUS13586.0,35.226084043582276
624,13614,52.5,114.5,RUS13589.0,7.043752446770668
625,13615,52.5,115.5,RUS13590.0,6.819995989402135
626,13616,52.5,116.5,RUS13591.0,9.782580534617107
627,13617,52.5,117.5,RUS13602.0,17.355111241340637
628,13618,52.5,118.5,RUS13603.0,21.917238334814705
629,13619,52.5,119.5,RUS13604.0,23.59888255596161
630,13625,52.5,125.5,RUS13606.0,27.936454614003498
631,13626,52.5,126.5,RUS13610.0,52.7820348739624
632,13627,52.5,127.5,RUS13613.0,31.979100902875263
633,13628,52.5,128.5,RUS13614.0,91.45743250846863
634,13639,52.5,139.5,RUS13615.0,73.08051188786825
635,13894,51.5,34.5,RUS13616.0,68.91787846883139
636,13895,51.5,35.5,RUS13617.0,66.84878468513489
637,13896,51.5,36.5,RUS13618.0,56.73396587371826
638,13897,51.5,37.5,RUS13619.0,32.819991310437516
639,13898,51.5,38.5,RUS13625.0,27.625569701194763
640,13899,51.5,39.5,RUS13626.0,27.561473846435547
641,13900,51.5,40.5,RUS13627.0,23.632405201594032
642,13901,51.5,41.5,RUS13628.0,40.023744106292725
643,13902,51.5,42.5,RUS13629.0,78.03093194961548
644,13903,51.5,43.5,RUS13630.0,47.555359204610184
645,13904,51.5,44.5,RUS13639.0,21.828565001487732
646,13905,51.5,45.5,RUS13894.0,30.53156832853953
647,13906,51.5,46.5,RUS13895.0,35.344479481379196
648,13907,51.5,47.5,RUS13896.0,26.007370154062908
649,13908,51.5,48.5,RUS13897.0,14.629284044106802
650,13909,51.5,49.5,RUS13898.0,27.257438997427624
651,13910,51.5,50.5,RUS13899.0,88.43951423962912
652,13911,51.5,51.5,RUS13900.0,72.74068196614584
653,13912,51.5,52.5,RUS13901.0,8.18367749452591
654,13913,51.5,53.5,RUS13902.0,15.730352699756622
655,13914,51.5,54.5,RUS13903.0,64.90357120831808
656,13915,51.5,55.5,RUS13904.0,65.29956261316934
657,13916,51.5,56.5,RUS13905.0,17.28430142005285
658,13917,51.5,57.5,RUS13906.0,5.433554947376251
659,13918,51.5,58.5,RUS13907.0,11.220788955688477
660,13919,51.5,59.5,RUS13908.0,9.660379340251286
661,13920,51.5,60.5,RUS13909.0,18.56373970707258
662,13921,51.5,61.5,RUS13910.0,1.0015966991583505
663,13939,51.5,79.5,RUS13911.0,0.5776953417807817
664,13940,51.5,80.5,RUS13912.0,0.4347734696542223
665,13941,51.5,81.5,RUS13913.0,6.539225205779076
666,13942,51.5,82.5,RUS13914.0,4.762746269504229
667,13943,51.5,83.5,RUS13915.0,5.509287243088087
668,13944,51.5,84.5,RUS13916.0,5.819659307599068
669,13945,51.5,85.5,RUS13917.0,2.3172165732830763
670,13946,51.5,86.5,RUS13918.0,10.526978721221287
671,13950,51.5,90.5,RUS13919.0,10.413597524166107
672,13951,51.5,91.5,RUS13920.0,9.004021684328716
673,13952,51.5,92.5,RUS13921.0,1.8480310216546059
674,13953,51.5,93.5,RUS13939.0,0.033988512586802244
675,13954,51.5,94.5,RUS13940.0,0.24659791961312294
676,13955,51.5,95.5,RUS13941.0,10.913617412249248
677,13966,51.5,106.5,RUS13942.0,1.4416936164100966
678,13967,51.5,107.5,RUS13943.0,0.7775081399207313
679,13968,51.5,108.5,RUS13944.0,2.8027281786004705
680,13969,51.5,109.5,RUS13945.0,1.2478517989317575
681,13970,51.5,110.5,RUS13946.0,21.151077250639595
682,13973,51.5,113.5,RUS13950.0,31.74736201763153
683,13974,51.5,114.5,RUS13951.0,38.56136600176494
684,13975,51.5,115.5,RUS13952.0,32.129230101903275
685,13976,51.5,116.5,RUS13953.0,20.600280662377678
686,13977,51.5,117.5,RUS13954.0,21.323303381601967
687,13978,51.5,118.5,RUS13955.0,2.166101895272732
688,13979,51.5,119.5,RUS13966.0,1.5179670182988048
689,13986,51.5,126.5,RUS13967.0,1.0834066507716975
690,13987,51.5,127.5,RUS13968.0,0.6993993806342285
691,13988,51.5,128.5,RUS13969.0,0.5681650014594197
692,13989,51.5,129.5,RUS13970.0,0.7817795344938835
693,13995,51.5,135.5,RUS13973.0,2.6398658752441406
694,13997,51.5,137.5,RUS13974.0,7.374344766139984
695,13999,51.5,139.5,RUS13975.0,18.516268332799278
696,14000,51.5,140.5,RUS13976.0,12.855479121208191
697,14255,50.5,35.5,RUS13977.0,17.642990251382194
698,14256,50.5,36.5,RUS13978.0,11.746325095494587
699,14257,50.5,37.5,RUS13979.0,11.659021178881328
700,14258,50.5,38.5,RUS13980.0,8.350568264722824
701,14259,50.5,39.5,RUS13986.0,3.8668736815452576
702,14260,50.5,40.5,RUS13987.0,11.351858079433441
703,14261,50.5,41.5,RUS13988.0,32.54353950421016
704,14262,50.5,42.5,RUS13989.0,20.562141637007393
705,14263,50.5,43.5,RUS13991.0,41.18383427460988
706,14264,50.5,44.5,RUS13995.0,61.28570238749186
707,14265,50.5,45.5,RUS13997.0,85.61500708262125
708,14266,50.5,46.5,RUS13999.0,58.6599071820577
709,14267,50.5,47.5,RUS14000.0,52.03571319580078
710,14268,50.5,48.5,RUS14255.0,52.225443720817566
711,14269,50.5,49.5,RUS14256.0,95.10208368301392
712,14274,50.5,54.5,RUS14257.0,89.03711239496866
713,14275,50.5,55.5,RUS14258.0,78.60943277676901
714,14276,50.5,56.5,RUS14259.0,77.7443528175354
715,14277,50.5,57.5,RUS14260.0,0.0
716,14278,50.5,58.5,RUS14261.0,0.0
717,14279,50.5,59.5,RUS14262.0,60.754177967707314
718,14280,50.5,60.5,RUS14263.0,27.510151267051697
719,14281,50.5,61.5,RUS14264.0,4.27868589758873
720,14299,50.5,79.5,RUS14265.0,2.2891413420438766
721,14300,50.5,80.5,RUS14266.0,1.1741062005360923
722,14301,50.5,81.5,RUS14267.0,0.4821330929795901
723,14302,50.5,82.5,RUS14268.0,0.8634475059807301
724,14303,50.5,83.5,RUS14269.0,4.920742536584536
725,14310,50.5,90.5,RUS14274.0,4.139826198418936
726,14311,50.5,91.5,RUS14275.0,9.88202691078186
727,14312,50.5,92.5,RUS14276.0,10.12693742911021
728,14313,50.5,93.5,RUS14277.0,7.021287580331166
729,14314,50.5,94.5,RUS14278.0,10.047500332196552
730,14315,50.5,95.5,RUS14279.0,7.5361112753550215
731,14325,50.5,105.5,RUS14280.0,33.33333730697632
732,14326,50.5,106.5,RUS14281.0,9.654608368873596
733,14327,50.5,107.5,RUS14299.0,33.33333333333333
734,14328,50.5,108.5,RUS14300.0,66.03305141131082
735,14332,50.5,112.5,RUS14301.0,14.067857960859934
736,14333,50.5,113.5,RUS14302.0,8.692914247512817
737,14334,50.5,114.5,RUS14303.0,10.37839526931445
738,14335,50.5,115.5,RUS14310.0,48.8907943169276
739,14336,50.5,116.5,RUS14311.0,29.95881736278534
740,14337,50.5,117.5,RUS14312.0,11.045493930578232
741,14338,50.5,118.5,RUS14313.0,7.696990668773651
742,14339,50.5,119.5,RUS14314.0,9.751711537440617
743,14346,50.5,126.5,RUS14315.0,10.253823051850002
744,14347,50.5,127.5,RUS14325.0,16.85115247964859
745,14348,50.5,128.5,RUS14326.0,16.3342739144961
746,14349,50.5,129.5,RUS14327.0,7.547541459401448
747,14350,50.5,130.5,RUS14328.0,8.812060082952183
748,14351,50.5,131.5,RUS14332.0,20.12760490179062
749,14352,50.5,132.5,RUS14333.0,22.908722857634224
750,14355,50.5,135.5,RUS14334.0,38.15839787324269
751,14356,50.5,136.5,RUS14335.0,35.12027462323506
752,14357,50.5,137.5,RUS14336.0,31.55987113714218
753,14617,49.5,37.5,RUS14337.0,33.17016661167145
754,14618,49.5,38.5,RUS14338.0,47.116250793139145
755,14619,49.5,39.5,RUS14339.0,63.034973541895546
756,14620,49.5,40.5,RUS14346.0,49.90196228027344
757,14621,49.5,41.5,RUS14347.0,27.193148930867512
758,14622,49.5,42.5,RUS14348.0,27.147477865219116
759,14623,49.5,43.5,RUS14349.0,29.731473326683044
760,14624,49.5,44.5,RUS14350.0,31.09516402085622
761,14625,49.5,45.5,RUS14351.0,24.52016919851303
762,14626,49.5,46.5,RUS14352.0,19.111184775829315
763,14627,49.5,47.5,RUS14355.0,11.342152456442516
764,14628,49.5,48.5,RUS14356.0,7.88084864616394
765,14664,49.5,84.5,RUS14357.0,11.601413538058598
766,14665,49.5,85.5,RUS14617.0,5.958124250173569
767,14666,49.5,86.5,RUS14618.0,6.04045974711577
768,14667,49.5,87.5,RUS14619.0,30.86950381596883
769,14668,49.5,88.5,RUS14620.0,20.18949886163076
770,14669,49.5,89.5,RUS14621.0,22.621440887451172
771,14670,49.5,90.5,RUS14622.0,42.59519577026367
772,14675,49.5,95.5,RUS14623.0,59.88647143046061
773,14676,49.5,96.5,RUS14624.0,22.998115917046867
774,14677,49.5,97.5,RUS14625.0,15.90233693520228
775,14687,49.5,107.5,RUS14626.0,9.277811522285145
776,14688,49.5,108.5,RUS14627.0,43.51990222930908
777,14690,49.5,110.5,RUS14628.0,21.074863274892174
778,14691,49.5,111.5,RUS14664.0,9.502653032541275
779,14692,49.5,112.5,RUS14665.0,0.7123398284117382
780,14693,49.5,113.5,RUS14666.0,10.058488200108211
781,14695,49.5,115.5,RUS14667.0,13.853348791599274
782,14696,49.5,116.5,RUS14668.0,10.833507527907688
783,14697,49.5,117.5,RUS14669.0,0.07272793833787242
784,14698,49.5,118.5,RUS14670.0,0.03716798504077208
785,14699,49.5,119.5,RUS14675.0,0.4184647851313154
786,14707,49.5,127.5,RUS14676.0,31.682680050532024
787,14708,49.5,128.5,RUS14677.0,20.26012192169825
788,14709,49.5,129.5,RUS14687.0,14.53892191251119
789,14710,49.5,130.5,RUS14688.0,9.749844670295715
790,14711,49.5,131.5,RUS14689.0,6.797661756475766
791,14712,49.5,132.5,RUS14690.0,9.078492472569149
792,14713,49.5,133.5,RUS14691.0,3.590688109397888
793,14714,49.5,134.5,RUS14692.0,0.23447721420476833
794,14715,49.5,135.5,RUS14693.0,0.0010218954230367672
795,14716,49.5,136.5,RUS14695.0,0.004559831540973391
796,14720,49.5,140.5,RUS14696.0,1.7944992830355961
797,14722,49.5,142.5,RUS14697.0,1.757611520588398
798,14979,48.5,39.5,RUS14698.0,1.0369213608404002
799,14980,48.5,40.5,RUS14699.0,0.917157344520092
800,14981,48.5,41.5,RUS14707.0,4.188356548547745
801,14982,48.5,42.5,RUS14708.0,5.713600913683573
802,14983,48.5,43.5,RUS14709.0,0.4307013005018234
803,14984,48.5,44.5,RUS14710.0,0.3060017401973406
804,14985,48.5,45.5,RUS14711.0,0.337648787535727
805,14986,48.5,46.5,RUS14712.0,0.32043371660014
806,15069,48.5,129.5,RUS14713.0,0.1388659220538102
807,15070,48.5,130.5,RUS14714.0,0.49203108840932447
808,15071,48.5,131.5,RUS14715.0,1.2517693297316632
809,15072,48.5,132.5,RUS14716.0,0.15223972926226753
810,15073,48.5,133.5,RUS14720.0,0.6415430844450991
811,15074,48.5,134.5,RUS14722.0,0.3236137136506537
812,15075,48.5,135.5,RUS14979.0,0.2658663666807115
813,15076,48.5,136.5,RUS14980.0,0.3195496198410789
814,15077,48.5,137.5,RUS14981.0,1.2988610969235501
815,15078,48.5,138.5,RUS14982.0,2.42568077519536
816,15079,48.5,139.5,RUS14983.0,2.1955216613908606
817,15080,48.5,140.5,RUS14984.0,10.252268364032108
818,15082,48.5,142.5,RUS14985.0,16.42637848854065
819,15338,47.5,38.5,RUS14986.0,4.651370147864023
820,15339,47.5,39.5,RUS15069.0,4.293902839223543
821,15340,47.5,40.5,RUS15070.0,6.515055646498998
822,15341,47.5,41.5,RUS15071.0,6.228725612163544
823,15342,47.5,42.5,RUS15072.0,11.58068800965945
824,15343,47.5,43.5,RUS15073.0,10.022018104791641
825,15344,47.5,44.5,RUS15074.0,6.777953604857127
826,15345,47.5,45.5,RUS15075.0,33.989418049653366
827,15346,47.5,46.5,RUS15076.0,51.88200871149699
828,15347,47.5,47.5,RUS15077.0,49.26423728466034
829,15430,47.5,130.5,RUS15078.0,27.283050616582234
830,15431,47.5,131.5,RUS15079.0,62.445998191833496
831,15432,47.5,132.5,RUS15080.0,80.98041415214539
832,15434,47.5,134.5,RUS15082.0,88.87616395950317
833,15435,47.5,135.5,RUS15338.0,67.14573502540588
834,15437,47.5,137.5,RUS15339.0,49.72377518812816
835,15438,47.5,138.5,RUS15340.0,62.180644273757935
836,15439,47.5,139.5,RUS15341.0,99.9999980131785
837,15442,47.5,142.5,RUS15342.0,93.56810053189596
838,15697,46.5,37.5,RUS15343.0,99.99999602635702
839,15698,46.5,38.5,RUS15344.0,100.00000397364299
840,15699,46.5,39.5,RUS15345.0,99.99999403953552
841,15700,46.5,40.5,RUS15346.0,66.66666666666666
842,15701,46.5,41.5,RUS15347.0,0.0
843,15702,46.5,42.5,RUS15430.0,0.0
844,15703,46.5,43.5,RUS15431.0,0.0
845,15704,46.5,44.5,RUS15432.0,0.0
846,15705,46.5,45.5,RUS15434.0,60.30658086140951
847,15707,46.5,47.5,RUS15435.0,5.074066917101542
848,15708,46.5,48.5,RUS15437.0,0.4524062542865674
849,15709,46.5,49.5,RUS15438.0,0.2766722890858849
850,15793,46.5,133.5,RUS15439.0,0.08102169182772437
851,15794,46.5,134.5,RUS15442.0,0.6883257689575355
852,15797,46.5,137.5,RUS15697.0,25.020602345466614
853,15801,46.5,141.5,RUS15698.0,34.82634524504344
854,15802,46.5,142.5,RUS15699.0,18.614712357521057
855,15803,46.5,143.5,RUS15700.0,10.317204395929974
856,16056,45.5,36.5,RUS15701.0,15.149726967016855
857,16057,45.5,37.5,RUS15702.0,4.209985300743332
858,16058,45.5,38.5,RUS15703.0,10.339970390001934
859,16059,45.5,39.5,RUS15704.0,11.582561333974201
860,16060,45.5,40.5,RUS15705.0,3.641414393981298
861,16061,45.5,41.5,RUS15707.0,7.773912946383159
862,16062,45.5,42.5,RUS15708.0,0.0
863,16063,45.5,43.5,RUS15709.0,17.102738221486412
864,16064,45.5,44.5,RUS15793.0,13.52155307928721
865,16065,45.5,45.5,RUS15794.0,11.711614827315014
866,16067,45.5,47.5,RUS15797.0,10.164689024289448
867,16068,45.5,48.5,RUS15801.0,20.213025311628975
868,16151,45.5,131.5,RUS15802.0,4.2960102049012985
869,16152,45.5,132.5,RUS15803.0,8.46557691693306
870,16153,45.5,133.5,RUS16056.0,6.519882380962372
871,16154,45.5,134.5,RUS16057.0,10.767159859339397
872,16155,45.5,135.5,RUS16058.0,21.750457088152565
873,16157,45.5,137.5,RUS16059.0,26.211315393447876
874,16161,45.5,141.5,RUS16060.0,8.868853996197384
875,16162,45.5,142.5,RUS16061.0,7.137720535198848
876,16167,45.5,147.5,RUS16062.0,12.832620739936829
877,16168,45.5,148.5,RUS16063.0,16.93834438920021
878,16169,45.5,149.5,RUS16064.0,39.52266573905945
879,16417,44.5,37.5,RUS16065.0,41.88651243845622
880,16418,44.5,38.5,RUS16067.0,43.21667949358623
881,16419,44.5,39.5,RUS16068.0,26.034617920716602
882,16420,44.5,40.5,RUS16151.0,39.601753155390426
883,16421,44.5,41.5,RUS16152.0,59.917487700780235
884,16422,44.5,42.5,RUS16153.0,49.73391989866893
885,16423,44.5,43.5,RUS16154.0,62.27412223815918
886,16424,44.5,44.5,RUS16155.0,13.638460636138916
887,16425,44.5,45.5,RUS16157.0,12.195751070976257
888,16426,44.5,46.5,RUS16161.0,11.911244193712871
889,16427,44.5,47.5,RUS16162.0,12.748307486375174
890,16510,44.5,130.5,RUS16167.0,17.532721161842346
891,16511,44.5,131.5,RUS16168.0,20.37618259588877
892,16512,44.5,132.5,RUS16169.0,10.6610007584095
893,16513,44.5,133.5,RUS16417.0,14.567172030607859
894,16514,44.5,134.5,RUS16418.0,5.213140696287155
895,16515,44.5,135.5,RUS16419.0,11.833068480094273
896,16525,44.5,145.5,RUS16420.0,14.824208617210388
897,16526,44.5,146.5,RUS16421.0,13.92684280872345
898,16780,43.5,40.5,RUS16422.0,41.986890633900956
899,16781,43.5,41.5,RUS16423.0,31.801746288935345
900,16782,43.5,42.5,RUS16424.0,19.7920153538386
901,16783,43.5,43.5,RUS16425.0,18.995165824890137
902,16784,43.5,44.5,RUS16426.0,25.660823782285053
903,16785,43.5,45.5,RUS16427.0,72.3206659158071
904,16786,43.5,46.5,RUS16510.0,4.6149659125755225
905,16787,43.5,47.5,RUS16511.0,1.153385266661644
906,16871,43.5,131.5,RUS16512.0,0.42344280518591404
907,16872,43.5,132.5,RUS16513.0,0.00507832567677724
908,16873,43.5,133.5,RUS16514.0,0.8883524686098099
909,16874,43.5,134.5,RUS16515.0,2.8199759622414904
910,16875,43.5,135.5,RUS16525.0,6.633793065945308
911,16885,43.5,145.5,RUS16526.0,3.902491802970568
912,17143,42.5,43.5,RUS16780.0,6.8617718915144605
913,17144,42.5,44.5,RUS16781.0,1.190254744142294
914,17145,42.5,45.5,RUS16782.0,0.6143731841196616
915,17146,42.5,46.5,RUS16783.0,0.207568109423543
916,17147,42.5,47.5,RUS16784.0,1.7871228357156117
917,17148,42.5,48.5,RUS16785.0,8.533499389886856
918,17230,42.5,130.5,RUS16786.0,3.1040924911697703
919,17231,42.5,131.5,RUS16787.0,2.5498244290550547
920,17506,41.5,46.5,RUS16871.0,9.302525470654171
921,17507,41.5,47.5,RUS16872.0,6.611118093132973
922,17508,41.5,48.5,RUS16873.0,0.13480035898586112
923,9917,62.5,17.5,RUS16874.0,0.10235546700035532
924,10275,61.5,15.5,RUS16875.0,0.09450234550361833
925,10276,61.5,16.5,RUS16885.0,0.22461982443928719
926,10277,61.5,17.5,RUS17143.0,0.7418801076710224
927,10633,60.5,13.5,RUS17144.0,0.0005474173330336878
928,10634,60.5,14.5,RUS17145.0,1.9621975099047024
929,10635,60.5,15.5,RUS17146.0,16.540976613759995
930,10636,60.5,16.5,RUS17147.0,3.276251877347628
931,10637,60.5,17.5,RUS17148.0,0.8714345594247183
932,10638,60.5,18.5,RUS17230.0,1.500927067051331
933,10993,59.5,13.5,RUS17231.0,2.317141493161519
934,10994,59.5,14.5,RUS17506.0,1.0752261305848756
935,10995,59.5,15.5,RUS17507.0,0.01714866842424575
936,10996,59.5,16.5,RUS17508.0,0.08111663676875955
937,10997,59.5,17.5,SWE9917.0,0.07250915199013738
938,10998,59.5,18.5,SWE10275.0,0.20438630890566856
