,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,pop,PN,country,PNpop_c_norm
10911,-76.0,-13.0,-77.0,-13.0,-77.0,-12.0,-76.0,-12.0,-76.0,-13.0,72.00614240826836,103333.0,6112749.0,Peru,0.017287996233472366
10912,-75.0,-13.0,-76.0,-13.0,-76.0,-12.0,-75.0,-12.0,-75.0,-13.0,75.42290931833419,358746.0,15635917.0,Peru,0.048176308475551384
10913,-74.0,-13.0,-75.0,-13.0,-75.0,-12.0,-74.0,-12.0,-74.0,-13.0,95.57077736802432,269817.0,8323162.0,Peru,0.028947432130812956
10914,-73.0,-13.0,-74.0,-13.0,-74.0,-12.0,-73.0,-12.0,-73.0,-13.0,91.3966883500508,48072.0,6238340.5,Peru,0.015239722598922109
10915,-72.0,-13.0,-73.0,-13.0,-73.0,-12.0,-72.0,-12.0,-72.0,-13.0,86.37756270741966,51160.0,8229090.0,Peru,0.019589728980278557
10916,-71.0,-13.0,-72.0,-13.0,-72.0,-12.0,-71.0,-12.0,-71.0,-13.0,85.55259777788521,8354.0,9101240.0,Peru,0.019645941225107582
10917,-70.0,-13.0,-71.0,-13.0,-71.0,-12.0,-70.0,-12.0,-70.0,-13.0,84.6257417977318,29232.0,10095744.0,Peru,0.022628913376112295
10918,-69.0,-13.0,-70.0,-13.0,-70.0,-12.0,-69.0,-12.0,-69.0,-13.0,85.56205977756292,33858.0,7800318.0,Peru,0.01795601601740346
10919,-68.0,-13.0,-69.0,-13.0,-69.0,-12.0,-68.0,-12.0,-68.0,-13.0,82.33237587532435,7297.0,6735717.5,Bolivia,0.014586386591401358
10920,-67.0,-13.0,-68.0,-13.0,-68.0,-12.0,-67.0,-12.0,-67.0,-13.0,79.13294496068116,7417.0,7771144.5,Bolivia,0.016786689119127514
10921,-66.0,-13.0,-67.0,-13.0,-67.0,-12.0,-66.0,-12.0,-66.0,-13.0,69.75740584823062,11219.0,15372547.0,Bolivia,0.03306209795417497
10922,-65.0,-13.0,-66.0,-13.0,-66.0,-12.0,-65.0,-12.0,-65.0,-13.0,54.048066697386574,5182.0,13645872.0,Bolivia,0.02914839593248823
10923,-64.0,-13.0,-65.0,-13.0,-65.0,-12.0,-64.0,-12.0,-64.0,-13.0,74.0215866275233,23605.0,12259210.0,Bolivia,0.02698009490829778
10924,-63.0,-13.0,-64.0,-13.0,-64.0,-12.0,-63.0,-12.0,-63.0,-13.0,77.32102590918593,27370.0,7815838.0,Brazil,0.017717157853102305
10925,-62.0,-13.0,-63.0,-13.0,-63.0,-12.0,-62.0,-12.0,-62.0,-13.0,80.69879135491297,5281.0,7684017.5,Brazil,0.016512506933987398
10926,-61.0,-13.0,-62.0,-13.0,-62.0,-12.0,-61.0,-12.0,-61.0,-13.0,76.25703015894155,31887.0,14904535.0,Brazil,0.03293547796515905
10927,-60.0,-13.0,-61.0,-13.0,-61.0,-12.0,-60.0,-12.0,-60.0,-13.0,81.27716520943889,27200.0,11564424.0,Brazil,0.02565761943480634
10928,-59.0,-13.0,-60.0,-13.0,-60.0,-12.0,-59.0,-12.0,-59.0,-13.0,73.29198249617683,54247.0,9091271.0,Brazil,0.02154699931072001
10929,-58.0,-13.0,-59.0,-13.0,-59.0,-12.0,-58.0,-12.0,-58.0,-13.0,73.47472917929518,2734.0,12402486.0,Brazil,0.02640971140570527
10930,-57.0,-13.0,-58.0,-13.0,-58.0,-12.0,-57.0,-12.0,-57.0,-13.0,81.83921553631708,16795.0,14540074.0,Brazil,0.031530646901793684
10931,-56.0,-13.0,-57.0,-13.0,-57.0,-12.0,-56.0,-12.0,-56.0,-13.0,81.50866069789188,20176.0,17362804.0,Brazil,0.037656903786286285
10932,-55.0,-13.0,-56.0,-13.0,-56.0,-12.0,-55.0,-12.0,-55.0,-13.0,77.5318500526461,35854.0,49621896.0,Brazil,0.10670778703538722
10933,-54.0,-13.0,-55.0,-13.0,-55.0,-12.0,-54.0,-12.0,-54.0,-13.0,81.93226175492264,28958.0,9945578.0,Brazil,0.022299033184796445
10934,-53.0,-13.0,-54.0,-13.0,-54.0,-12.0,-53.0,-12.0,-53.0,-13.0,84.10420483996688,4975.0,6900274.5,Brazil,0.014838031382301876
10935,-52.0,-13.0,-53.0,-13.0,-53.0,-12.0,-52.0,-12.0,-52.0,-13.0,82.206443244897,4236.0,7883714.0,Brazil,0.01689211439643682
10936,-51.0,-13.0,-52.0,-13.0,-52.0,-12.0,-51.0,-12.0,-51.0,-13.0,79.22684816259034,24371.0,29926696.0,Brazil,0.06446998507227406
10937,-50.0,-13.0,-51.0,-13.0,-51.0,-12.0,-50.0,-12.0,-50.0,-13.0,63.381010677338544,3976.0,9827449.0,Brazil,0.021002255254776725
10938,-49.0,-13.0,-50.0,-13.0,-50.0,-12.0,-49.0,-12.0,-49.0,-13.0,63.719911042871516,37695.0,25619532.0,Brazil,0.05589618716239891
10939,-48.0,-13.0,-49.0,-13.0,-49.0,-12.0,-48.0,-12.0,-48.0,-13.0,67.82171475239315,21614.0,23392042.0,Brazil,0.05050001431787528
10940,-47.0,-13.0,-48.0,-13.0,-48.0,-12.0,-47.0,-12.0,-47.0,-13.0,74.28620654602153,20359.0,12493390.0,Brazil,0.027340639772439924
10941,-46.0,-13.0,-47.0,-13.0,-47.0,-12.0,-46.0,-12.0,-46.0,-13.0,64.98005056133523,60285.0,63745152.0,Brazil,0.1376745367849699
10942,-45.0,-13.0,-46.0,-13.0,-46.0,-12.0,-45.0,-12.0,-45.0,-13.0,64.83112347057457,141068.0,39540012.0,Brazil,0.08973942766310358
10943,-44.0,-13.0,-45.0,-13.0,-45.0,-12.0,-44.0,-12.0,-44.0,-13.0,72.12308793127575,128386.0,21268064.0,Brazil,0.05046891469547005
10944,-43.0,-13.0,-44.0,-13.0,-44.0,-12.0,-43.0,-12.0,-43.0,-13.0,82.4159436996798,97321.0,36222032.0,Brazil,0.08087250125016691
10945,-42.0,-13.0,-43.0,-13.0,-43.0,-12.0,-42.0,-12.0,-42.0,-13.0,63.290929439329005,143244.0,23222710.0,Brazil,0.0552353911349175
10946,-41.0,-13.0,-42.0,-13.0,-42.0,-12.0,-41.0,-12.0,-41.0,-13.0,81.69879497973804,183397.0,13367908.0,Brazil,0.03602345339790737
10947,-40.0,-13.0,-41.0,-13.0,-41.0,-12.0,-40.0,-12.0,-40.0,-13.0,70.86161104557401,139423.0,14109905.0,Brazil,0.03575480760539496
10948,-39.0,-13.0,-40.0,-13.0,-40.0,-12.0,-39.0,-12.0,-39.0,-13.0,73.9270022345081,122174.0,17908192.0,Brazil,0.04308527769374315
10949,-38.0,-13.0,-39.0,-13.0,-39.0,-12.0,-38.0,-12.0,-38.0,-13.0,89.33782454838091,14082.0,11591184.0,Brazil,0.02516492769465545
10950,-37.0,-13.0,-38.0,-13.0,-38.0,-12.0,-37.0,-12.0,-37.0,-13.0,90.9520994037061,12138.0,1090905.0,Brazil,0.002821280591754889
10951,13.0,-13.0,12.0,-13.0,12.0,-12.0,13.0,-12.0,13.0,-13.0,98.70677452652893,192.0,195831.0,Angola,0.0004232491571709611
10952,14.0,-13.0,13.0,-13.0,13.0,-12.0,14.0,-12.0,14.0,-13.0,74.7488475818699,113806.0,7379483.0,Angola,0.02041232010781709
10953,15.0,-13.0,14.0,-13.0,14.0,-12.0,15.0,-12.0,15.0,-13.0,72.13067682170909,24082.0,22379424.0,Angola,0.0484565085854604
10954,16.0,-13.0,15.0,-13.0,15.0,-12.0,16.0,-12.0,16.0,-13.0,43.90877484672019,3913.0,28898784.0,Angola,0.061433771771590026
10955,17.0,-13.0,16.0,-13.0,16.0,-12.0,17.0,-12.0,17.0,-13.0,48.70383059979379,0.0,28317132.0,Angola,0.06003667187432951
10956,18.0,-13.0,17.0,-13.0,17.0,-12.0,18.0,-12.0,18.0,-13.0,68.41198409063034,824.0,19975650.0,Angola,0.04238597779464297
10957,19.0,-13.0,18.0,-13.0,18.0,-12.0,19.0,-12.0,19.0,-13.0,68.74471856833318,81198.0,16708301.0,Angola,0.038825105862481536
10958,20.0,-13.0,19.0,-13.0,19.0,-12.0,20.0,-12.0,20.0,-13.0,78.38872226475237,106132.0,8929612.0,Angola,0.023377403047587578
10959,21.0,-13.0,20.0,-13.0,20.0,-12.0,21.0,-12.0,21.0,-13.0,71.31702198838235,85886.0,8779227.0,Angola,0.02221058519248212
10960,22.0,-13.0,21.0,-13.0,21.0,-12.0,22.0,-12.0,22.0,-13.0,71.284082335235,30058.0,8807165.0,Angola,0.019931518120687105
10961,23.0,-13.0,22.0,-13.0,22.0,-12.0,23.0,-12.0,23.0,-13.0,72.05906322494926,29740.0,9067876.0,Angola,0.020470959138323055
10962,24.0,-13.0,23.0,-13.0,23.0,-12.0,24.0,-12.0,24.0,-13.0,66.58236188732616,41844.0,11638921.0,Angola,0.026428904613596864
10963,25.0,-13.0,24.0,-13.0,24.0,-12.0,25.0,-12.0,25.0,-13.0,73.05029249377384,101823.0,12716510.0,Zambia,0.031225757539929202
10964,26.0,-13.0,25.0,-13.0,25.0,-12.0,26.0,-12.0,26.0,-13.0,68.21489226414411,84417.0,19998356.0,Zambia,0.04593533753076008
10965,27.0,-13.0,26.0,-13.0,26.0,-12.0,27.0,-12.0,27.0,-13.0,59.11066975445654,205055.0,23436828.0,Zambia,0.058278235030315755
10966,28.0,-13.0,27.0,-13.0,27.0,-12.0,28.0,-12.0,28.0,-13.0,60.143766546360766,147848.0,17833982.0,Zambia,0.04400326436712142
10967,29.0,-13.0,28.0,-13.0,28.0,-12.0,29.0,-12.0,29.0,-13.0,71.82762114751833,184236.0,12863202.0,Democratic Republic of the Congo,0.03498851889776378
10968,30.0,-13.0,29.0,-13.0,29.0,-12.0,30.0,-12.0,30.0,-13.0,70.66575733033672,213411.0,7000343.5,Democratic Republic of the Congo,0.023780328659741726
10969,31.0,-13.0,30.0,-13.0,30.0,-12.0,31.0,-12.0,31.0,-13.0,66.36537668598848,113895.0,7600734.0,Zambia,0.020885143729956045
10970,32.0,-13.0,31.0,-13.0,31.0,-12.0,32.0,-12.0,32.0,-13.0,69.95660693913253,110801.0,7266023.5,Zambia,0.0200459186979035
10971,33.0,-13.0,32.0,-13.0,32.0,-12.0,33.0,-12.0,33.0,-13.0,72.25108868619559,116561.0,6446302.0,Zambia,0.01854923403541077
10972,34.0,-13.0,33.0,-13.0,33.0,-12.0,34.0,-12.0,34.0,-13.0,66.83634930086895,982379.0,29018880.0,Malawi,0.10267054180630639
10973,35.0,-13.0,34.0,-13.0,34.0,-12.0,35.0,-12.0,35.0,-13.0,73.97375508285033,503807.0,8001416.0,Mozambique,0.038065725443978946
10974,36.0,-13.0,35.0,-13.0,35.0,-12.0,36.0,-12.0,36.0,-13.0,69.18424767833685,201199.0,20544324.0,Mozambique,0.05198416723663973
10975,37.0,-13.0,36.0,-13.0,36.0,-12.0,37.0,-12.0,37.0,-13.0,68.89139141845659,51600.0,8321580.0,Mozambique,0.01980428059648473
10976,38.0,-13.0,37.0,-13.0,37.0,-12.0,38.0,-12.0,38.0,-13.0,72.60347373292893,25427.0,7815051.0,Mozambique,0.017634104710971474
10977,39.0,-13.0,38.0,-13.0,38.0,-12.0,39.0,-12.0,39.0,-13.0,71.68045405871631,44633.0,8468244.0,Mozambique,0.019823403437614635
10978,40.0,-13.0,39.0,-13.0,39.0,-12.0,40.0,-12.0,40.0,-13.0,78.64174184628389,180872.0,8331768.5,Mozambique,0.025240324720874972
10979,41.0,-13.0,40.0,-13.0,40.0,-12.0,41.0,-12.0,41.0,-13.0,90.3865949808513,139541.0,2730014.75,Mozambique,0.011632633629937538
10980,49.0,-13.0,48.0,-13.0,48.0,-12.0,49.0,-12.0,49.0,-13.0,77.19350069046025,7018.0,211158.96875,Madagascar,0.0007416669628968917
10981,50.0,-13.0,49.0,-13.0,49.0,-12.0,50.0,-12.0,50.0,-13.0,79.82028307689762,91757.0,2418247.5,Madagascar,0.008970220271942771
10982,131.0,-13.0,130.0,-13.0,130.0,-12.0,131.0,-12.0,131.0,-13.0,73.59433866059945,1289.0,2718764.75,Australia,0.005818188808025457
10983,132.0,-13.0,131.0,-13.0,131.0,-12.0,132.0,-12.0,132.0,-13.0,76.87731870890502,4984.0,10143576.0,Australia,0.02171471937448133
10984,133.0,-13.0,132.0,-13.0,132.0,-12.0,133.0,-12.0,133.0,-13.0,74.18920215599056,1526.0,6925169.5,Australia,0.014746367867195083
10985,134.0,-13.0,133.0,-13.0,133.0,-12.0,134.0,-12.0,134.0,-13.0,73.11469009558637,1614.0,11440334.0,Australia,0.024322905069026908
10986,135.0,-13.0,134.0,-13.0,134.0,-12.0,135.0,-12.0,135.0,-13.0,68.73665767610238,1486.0,10433902.0,Australia,0.02218373937702691
10987,136.0,-13.0,135.0,-13.0,135.0,-12.0,136.0,-12.0,136.0,-13.0,68.91956690017076,1714.0,13015475.0,Australia,0.027666615519153
10988,137.0,-13.0,136.0,-13.0,136.0,-12.0,137.0,-12.0,137.0,-13.0,71.02834467418033,325.0,3425890.5,Australia,0.007277036519380574
10989,142.0,-13.0,141.0,-13.0,141.0,-12.0,142.0,-12.0,142.0,-13.0,78.39399963876083,25.0,791373.1875,Australia,0.0016789217185018222
10990,143.0,-13.0,142.0,-13.0,142.0,-12.0,143.0,-12.0,143.0,-13.0,70.97038956856396,210.0,16866556.0,Australia,0.03576851537889896
10991,144.0,-13.0,143.0,-13.0,143.0,-12.0,144.0,-12.0,144.0,-13.0,77.41385259810379,267.0,2633531.25,Australia,0.005594680236831288
10992,-76.0,-14.0,-77.0,-14.0,-77.0,-13.0,-76.0,-13.0,-76.0,-14.0,81.36389645863446,20632.0,401841.8125,Peru,0.0017161319892433574
10993,-75.0,-14.0,-76.0,-14.0,-76.0,-13.0,-75.0,-13.0,-75.0,-14.0,65.87434698653205,237429.0,29049554.0,Peru,0.07153404519621645
10994,-74.0,-14.0,-75.0,-14.0,-75.0,-13.0,-74.0,-13.0,-74.0,-14.0,75.77796796202708,375414.0,13322753.0,Peru,0.0439701492330658
10995,-73.0,-14.0,-74.0,-14.0,-74.0,-13.0,-73.0,-13.0,-73.0,-14.0,85.84335089071871,212431.0,10127552.0,Peru,0.03036944426042112
10996,-72.0,-14.0,-73.0,-14.0,-73.0,-13.0,-72.0,-13.0,-72.0,-14.0,85.94842826780172,223793.0,8512328.0,Peru,0.027420815072097357
10997,-71.0,-14.0,-72.0,-14.0,-72.0,-13.0,-71.0,-13.0,-71.0,-14.0,84.26076571606293,157321.0,8887054.0,Peru,0.02543117755340392
10998,-70.0,-14.0,-71.0,-14.0,-71.0,-13.0,-70.0,-13.0,-70.0,-14.0,90.69728208949194,60116.0,16980434.0,Peru,0.03851904215908813
10999,-69.0,-14.0,-70.0,-14.0,-70.0,-13.0,-69.0,-13.0,-69.0,-14.0,85.85451842591321,37630.0,11084878.0,Peru,0.02507775392943462
11000,-68.0,-14.0,-69.0,-14.0,-69.0,-13.0,-68.0,-13.0,-68.0,-14.0,80.67100093978789,3945.0,7230355.0,Bolivia,0.015494698872421615
11001,-67.0,-14.0,-68.0,-14.0,-68.0,-13.0,-67.0,-13.0,-67.0,-14.0,79.13127273853875,9012.0,7956343.5,Bolivia,0.017246171478507787
11002,-66.0,-14.0,-67.0,-14.0,-67.0,-13.0,-66.0,-13.0,-66.0,-14.0,48.58029935055478,11015.0,13355245.0,Bolivia,0.028776533714462513
11003,-65.0,-14.0,-66.0,-14.0,-66.0,-13.0,-65.0,-13.0,-65.0,-14.0,46.08886978949718,9592.0,15006877.0,Bolivia,0.0322186520546493
11004,-64.0,-14.0,-65.0,-14.0,-65.0,-13.0,-64.0,-13.0,-64.0,-14.0,40.64012861067689,10223.0,15119118.0,Bolivia,0.032483050459932356
11005,-63.0,-14.0,-64.0,-14.0,-64.0,-13.0,-63.0,-13.0,-63.0,-14.0,62.256718492370766,10527.0,9307222.0,Bolivia,0.020173674315190397
11006,-62.0,-14.0,-63.0,-14.0,-63.0,-13.0,-62.0,-13.0,-62.0,-14.0,79.0102037058246,6240.0,8661608.0,Bolivia,0.018625319946600827
11007,-61.0,-14.0,-62.0,-14.0,-62.0,-13.0,-61.0,-13.0,-61.0,-14.0,81.94274031239836,9431.0,7443509.0,Brazil,0.016176422964067426
11008,-60.0,-14.0,-61.0,-14.0,-61.0,-13.0,-60.0,-13.0,-60.0,-14.0,82.527441413769,68477.0,12780136.0,Brazil,0.029963957354590235
11009,-59.0,-14.0,-60.0,-14.0,-60.0,-13.0,-59.0,-13.0,-59.0,-14.0,71.48012045998694,27890.0,15650010.0,Brazil,0.034348574698691556
11010,-58.0,-14.0,-59.0,-14.0,-59.0,-13.0,-58.0,-13.0,-58.0,-14.0,63.58435492553082,22725.0,33424296.0,Brazil,0.07181647970269331
11011,-57.0,-14.0,-58.0,-14.0,-58.0,-13.0,-57.0,-13.0,-57.0,-14.0,77.31822274374935,37733.0,51268240.0,Brazil,0.11027697951657134
11012,-56.0,-14.0,-57.0,-14.0,-57.0,-13.0,-56.0,-13.0,-56.0,-14.0,80.66460233458497,31824.0,28805120.0,Brazil,0.06240421583742596
11013,-55.0,-14.0,-56.0,-14.0,-56.0,-13.0,-55.0,-13.0,-55.0,-14.0,66.21087556340683,97846.0,50089028.0,Brazil,0.11029463118611293
11014,-54.0,-14.0,-55.0,-14.0,-55.0,-13.0,-54.0,-13.0,-54.0,-14.0,79.8711056503676,14363.0,21172534.0,Brazil,0.045490608964793774
11015,-53.0,-14.0,-54.0,-14.0,-54.0,-13.0,-53.0,-13.0,-53.0,-14.0,81.51460785531302,2816.0,11240596.0,Brazil,0.02394976251289984
11016,-52.0,-14.0,-53.0,-14.0,-53.0,-13.0,-52.0,-13.0,-52.0,-14.0,80.79802097436195,9280.0,21971014.0,Brazil,0.04697062465136024
11017,-51.0,-14.0,-52.0,-14.0,-52.0,-13.0,-51.0,-13.0,-51.0,-14.0,74.70811457280084,35114.0,24885278.0,Brazil,0.05423135044863061
11018,-50.0,-14.0,-51.0,-14.0,-51.0,-13.0,-50.0,-13.0,-50.0,-14.0,52.25720666871872,38661.0,24027884.0,Brazil,0.05256209062861692
11019,-49.0,-14.0,-50.0,-14.0,-50.0,-13.0,-49.0,-13.0,-49.0,-14.0,42.64753132524423,53396.0,37049352.0,Brazil,0.08078678127217083
11020,-48.0,-14.0,-49.0,-14.0,-49.0,-13.0,-48.0,-13.0,-48.0,-14.0,55.08682076191652,58932.0,29627130.0,Brazil,0.06528241743852697
11021,-47.0,-14.0,-48.0,-14.0,-48.0,-13.0,-47.0,-13.0,-47.0,-14.0,75.81565216956308,22174.0,9995100.0,Brazil,0.022119890772097993
11022,-46.0,-14.0,-47.0,-14.0,-47.0,-13.0,-46.0,-13.0,-46.0,-14.0,61.9743641551471,63237.0,56263096.0,Brazil,0.12193503882566875
11023,-45.0,-14.0,-46.0,-14.0,-46.0,-13.0,-45.0,-13.0,-45.0,-14.0,72.37625705640977,2914.0,28868434.0,Brazil,0.06132757458309953
11024,-44.0,-14.0,-45.0,-14.0,-45.0,-13.0,-44.0,-13.0,-44.0,-14.0,84.59442683319085,105010.0,25263518.0,Brazil,0.057960792337713986
11025,-43.0,-14.0,-44.0,-14.0,-44.0,-13.0,-43.0,-13.0,-43.0,-14.0,81.91806734192973,154837.0,34624728.0,Brazil,0.07989496790814468
11026,-42.0,-14.0,-43.0,-14.0,-43.0,-13.0,-42.0,-13.0,-42.0,-14.0,71.99446977401355,196911.0,30732198.0,Brazil,0.07340441654430648
11027,-41.0,-14.0,-42.0,-14.0,-42.0,-13.0,-41.0,-13.0,-41.0,-14.0,67.33837285593641,161682.0,13927642.0,Brazil,0.036300678759689606
11028,-40.0,-14.0,-41.0,-14.0,-41.0,-13.0,-40.0,-13.0,-40.0,-14.0,69.73393229499631,106868.0,13123934.0,Brazil,0.032300864466651674
11029,-39.0,-14.0,-40.0,-14.0,-40.0,-13.0,-39.0,-13.0,-39.0,-14.0,89.09786382144269,25833.0,10307144.0,Brazil,0.022934744124310017
11030,-38.0,-14.0,-39.0,-14.0,-39.0,-13.0,-38.0,-13.0,-38.0,-14.0,94.56414695990685,5443.0,365763.875,Brazil,0.0010034852745087624
11031,13.0,-14.0,12.0,-14.0,12.0,-13.0,13.0,-13.0,13.0,-14.0,65.75011344449067,34769.0,2896240.25,Angola,0.007596754069681798
11032,14.0,-14.0,13.0,-14.0,13.0,-13.0,14.0,-13.0,14.0,-14.0,59.10772637599837,35106.0,17273894.0,Angola,0.038093720671555246
11033,15.0,-14.0,14.0,-14.0,14.0,-13.0,15.0,-13.0,15.0,-14.0,48.537042679822065,191558.0,25040170.0,Angola,0.061112275598967966
11034,16.0,-14.0,15.0,-14.0,15.0,-13.0,16.0,-13.0,16.0,-14.0,40.22898375450596,182628.0,32479160.0,Angola,0.07651004580025246
11035,17.0,-14.0,16.0,-14.0,16.0,-13.0,17.0,-13.0,17.0,-14.0,55.63802504002242,23666.0,29850772.0,Angola,0.06427949043050905
11036,18.0,-14.0,17.0,-14.0,17.0,-13.0,18.0,-13.0,18.0,-14.0,58.51012235279941,28477.0,24165528.0,Angola,0.05242739887773921
11037,19.0,-14.0,18.0,-14.0,18.0,-13.0,19.0,-13.0,19.0,-14.0,71.5560854557138,12945.0,16088146.0,Angola,0.03465155989182203
11038,20.0,-14.0,19.0,-14.0,19.0,-13.0,20.0,-13.0,20.0,-14.0,67.4526832867783,20864.0,8971460.0,Angola,0.01989475572477893
11039,21.0,-14.0,20.0,-14.0,20.0,-13.0,21.0,-13.0,21.0,-14.0,67.98383704961111,16009.0,8244472.5,Angola,0.01815008606357003
11040,22.0,-14.0,21.0,-14.0,21.0,-13.0,22.0,-13.0,22.0,-14.0,75.59680124346292,34841.0,9416284.0,Angola,0.021423279256765376
11041,23.0,-14.0,22.0,-14.0,22.0,-13.0,23.0,-13.0,23.0,-14.0,66.38700479690492,88382.0,15018434.0,Zambia,0.03554320359097376
11042,24.0,-14.0,23.0,-14.0,23.0,-13.0,24.0,-13.0,24.0,-14.0,53.332642480732986,119790.0,19039276.0,Zambia,0.045383499309318884
11043,25.0,-14.0,24.0,-14.0,24.0,-13.0,25.0,-13.0,25.0,-14.0,65.39240074836687,81133.0,16081952.0,Zambia,0.03749441580263818
11044,26.0,-14.0,25.0,-14.0,25.0,-13.0,26.0,-13.0,26.0,-14.0,57.91337918714946,54292.0,15920885.0,Zambia,0.03602873258979087
11045,27.0,-14.0,26.0,-14.0,26.0,-13.0,27.0,-13.0,27.0,-14.0,69.71651692002632,72694.0,13479323.0,Zambia,0.031622985983047545
11046,28.0,-14.0,27.0,-14.0,27.0,-13.0,28.0,-13.0,28.0,-14.0,59.91731331362973,183607.0,15159998.0,Zambia,0.03983176051154173
11047,29.0,-14.0,28.0,-14.0,28.0,-13.0,29.0,-13.0,29.0,-14.0,48.34900795890682,304335.0,22021366.0,Zambia,0.059435483996499575
11048,30.0,-14.0,29.0,-14.0,29.0,-13.0,30.0,-13.0,30.0,-14.0,68.71419053490474,287690.0,16882408.0,Zambia,0.04784292597403107
11049,31.0,-14.0,30.0,-14.0,30.0,-13.0,31.0,-13.0,31.0,-14.0,77.41081088105626,133077.0,19699264.0,Zambia,0.047339306203259546
11050,32.0,-14.0,31.0,-14.0,31.0,-13.0,32.0,-13.0,32.0,-14.0,75.36312559935448,204910.0,11521771.0,Zambia,0.03301042941988909
11051,33.0,-14.0,32.0,-14.0,32.0,-13.0,33.0,-13.0,33.0,-14.0,69.02676260852452,521181.0,20426260.0,Zambia,0.06513599147052722
11052,34.0,-14.0,33.0,-14.0,33.0,-13.0,34.0,-13.0,34.0,-14.0,67.27022600420258,2218607.0,25737486.0,Malawi,0.14749172441098657
11053,35.0,-14.0,34.0,-14.0,34.0,-13.0,35.0,-13.0,35.0,-14.0,70.23209359702899,1586641.0,17319866.0,Malawi,0.10317575098296783
11054,36.0,-14.0,35.0,-14.0,35.0,-13.0,36.0,-13.0,36.0,-14.0,67.75324932894681,489168.0,14027204.0,Mozambique,0.050228203539888515
11055,37.0,-14.0,36.0,-14.0,36.0,-13.0,37.0,-13.0,37.0,-14.0,70.00923636744581,70628.0,10519287.0,Mozambique,0.025260696738475082
11056,38.0,-14.0,37.0,-14.0,37.0,-13.0,38.0,-13.0,38.0,-14.0,72.18720017797673,92121.0,10122672.0,Mozambique,0.025320025188962314
11057,39.0,-14.0,38.0,-14.0,38.0,-13.0,39.0,-13.0,39.0,-14.0,69.89091193191625,478903.0,8255715.0,Mozambique,0.03756182385465421
11058,40.0,-14.0,39.0,-14.0,39.0,-13.0,40.0,-13.0,40.0,-14.0,85.5492191223282,599876.0,11223717.0,Mozambique,0.04892127857403425
11059,41.0,-14.0,40.0,-14.0,40.0,-13.0,41.0,-13.0,41.0,-14.0,84.7919301219542,312901.0,5281573.0,Mozambique,0.02430331198971875
11061,49.0,-14.0,48.0,-14.0,48.0,-13.0,49.0,-13.0,49.0,-14.0,79.60351875410048,152518.0,4561202.5,Madagascar,0.016058542958890195
11062,50.0,-14.0,49.0,-14.0,49.0,-13.0,50.0,-13.0,50.0,-14.0,84.42930511328866,409859.0,15543656.0,Madagascar,0.05012153684578026
11063,51.0,-14.0,50.0,-14.0,50.0,-13.0,51.0,-13.0,51.0,-14.0,72.89622902473255,22942.0,451541.84375,Madagascar,0.001918245656083712
11064,127.0,-14.0,126.0,-14.0,126.0,-13.0,127.0,-13.0,127.0,-14.0,94.7650333751667,0.0,106984.484375,Australia,0.00022684737237850945
11065,128.0,-14.0,127.0,-14.0,127.0,-13.0,128.0,-13.0,128.0,-14.0,91.3641660534395,0.0,26260.27734375,Australia,5.568124344080241e-05
11066,130.0,-14.0,129.0,-14.0,129.0,-13.0,130.0,-13.0,130.0,-14.0,80.05616911552139,27.0,879475.75,Australia,0.0018657874650776193
11067,131.0,-14.0,130.0,-14.0,130.0,-13.0,131.0,-13.0,131.0,-14.0,64.72291341402277,1117.0,17453750.0,Australia,0.0370514494423411
11068,132.0,-14.0,131.0,-14.0,131.0,-13.0,132.0,-13.0,132.0,-14.0,71.33859406901023,1927.0,21240502.0,Australia,0.045113852011023976
11069,133.0,-14.0,132.0,-14.0,132.0,-13.0,133.0,-13.0,133.0,-14.0,63.429678140572555,52.0,10047523.0,Australia,0.0213044949493167
11070,134.0,-14.0,133.0,-14.0,133.0,-13.0,134.0,-13.0,134.0,-14.0,54.48853568456086,48.0,19411364.0,Australia,0.04115712139663254
11071,135.0,-14.0,134.0,-14.0,134.0,-13.0,135.0,-13.0,135.0,-14.0,51.61754762577677,473.0,21732034.0,Australia,0.046095075006425526
11072,136.0,-14.0,135.0,-14.0,135.0,-13.0,136.0,-13.0,136.0,-14.0,73.05861422029054,331.0,16496850.0,Australia,0.03498975887521984
11073,137.0,-14.0,136.0,-14.0,136.0,-13.0,137.0,-13.0,137.0,-14.0,80.37755821594263,36.0,273119.71875,Australia,0.0005805758098312695
11074,142.0,-14.0,141.0,-14.0,141.0,-13.0,142.0,-13.0,142.0,-14.0,72.37270253004374,580.0,7274143.0,Australia,0.015446611305653073
11075,143.0,-14.0,142.0,-14.0,142.0,-13.0,143.0,-13.0,143.0,-14.0,70.47018460769318,34.0,14469657.0,Australia,0.030679338162243643
11076,144.0,-14.0,143.0,-14.0,143.0,-13.0,144.0,-13.0,144.0,-14.0,67.11969698505979,516.0,6706468.0,Australia,0.01424035841989916
11077,-76.0,-15.0,-77.0,-15.0,-77.0,-14.0,-76.0,-14.0,-76.0,-15.0,88.41441514209227,3493.0,198571.46875,Peru,0.0005673232733583764
11078,-75.0,-15.0,-76.0,-15.0,-76.0,-14.0,-75.0,-14.0,-75.0,-15.0,60.135210720775,88729.0,2321959.0,Peru,0.008639266577499102
